match_id,minute,p,gold_adv,tower_adv,kills_adv,draft_logit,in_test
8731956926,20,0.272171,-4066,-2,0,-0.167532,1
8731956926,21,0.208333,-4527,-2,0,-0.167532,1
8731956926,22,0.252525,-4840,-2,0,-0.167532,1
8731956926,23,0.277228,-4113,-2,0,-0.167532,1
8731956926,24,0.272171,-4378,-2,-1,-0.167532,1
8731956926,25,0.307323,-4374,-2,-1,-0.167532,1
8731956926,26,0.21131,-5428,-2,-1,-0.167532,1
8731956926,27,0.21131,-5310,-2,-2,-0.167532,1
8731956926,28,0.19398,-5760,-3,-4,-0.167532,1
8731956926,29,0.111628,-8919,-3,-4,-0.167532,1
8731956926,30,0.062718,-9728,-3,-7,-0.167532,1
8731956926,31,0.006849,-12175,-5,-7,-0.167532,1
8731956926,32,0.006849,-14695,-6,-8,-0.167532,1
8731956926,33,0.017442,-16834,-6,-9,-0.167532,1
8731956926,34,0.006849,-17658,-7,-11,-0.167532,1
8731956926,35,0.006849,-22756,-8,-12,-0.167532,1
8731956926,36,0.003,-23434,-8,-14,-0.167532,1
8732026842,0,0.489796,0,0,0,0.0938437,1
8732026842,1,0.489796,-87,0,0,0.0938437,1
8732026842,2,0.526917,-65,0,1,0.0938437,1
8732026842,3,0.66539,899,0,1,0.0938437,1
8732026842,4,0.66539,1003,0,1,0.0938437,1
8732026842,5,0.634916,1113,0,1,0.0938437,1
8732026842,6,0.634916,1212,0,1,0.0938437,1
