match_id,minute,p,gold_adv,tower_adv,kills_adv,draft_logit,in_test
8943267925,37,0.289062,-2476,-1,3,-0.275741,1
8943267925,37,0.244186,-4454,-1,2,-0.275741,1
8943267925,37,0.248428,-4738,-1,2,-0.275741,1
8943267925,38,0.244186,-5510,-1,2,-0.275741,1
8943267925,38,0.323477,-4656,-1,3,-0.275741,1
8943267925,38,0.377778,-4620,-1,3,-0.275741,1
8943267925,38,0.323477,-5210,-1,3,-0.275741,1
8943267925,39,0.389937,-4809,-1,3,-0.275741,1
8943267925,39,0.404878,-4787,-1,3,-0.275741,1
8943267925,39,0.404878,-4677,-1,3,-0.275741,1
8943267925,39,0.404878,-4684,-1,3,-0.275741,1
8943267925,40,0.248428,-6020,-1,2,-0.275741,1
8943267925,40,0.187305,-7215,-1,1,-0.275741,1
8943267925,40,0.169261,-13150,-1,0,-0.275741,1
8943267925,40,0.160839,-14998,-1,0,-0.275741,1
8943267925,41,0.169261,-13079,-1,1,-0.275741,1
8943267925,41,0.170279,-11045,-1,1,-0.275741,1
8943267925,41,0.244186,-9919,-1,2,-0.275741,1
8943267925,41,0.244186,-9750,-1,2,-0.275741,1
8943267925,42,0.244186,-9500,-1,2,-0.275741,1
8943267925,42,0.214286,-9951,-1,2,-0.275741,1
8943267925,42,0.170279,-12997,-1,1,-0.275741,1
8943267925,42,0.286115,-9321,-1,2,-0.275741,1
8943267925,43,0.187305,-12352,-1,2,-0.275741,1
8943267925,43,0.389937,-8285,-1,5,-0.275741,1
8943267925,43,0.496942,-4567,-1,6,-0.275741,1
8943267925,43,0.496942,-4567,-1,6,-0.275741,1
8943267925,43,0.550356,-3778,-1,6,-0.275741,1
8943267925,43,0.552204,-3401,-1,6,-0.275741,1
8943267925,44,0.586066,-2505,-1,6,-0.275741,1
8943267925,44,0.629745,-320,0,6,-0.275741,1
8943267925,44,0.750903,2868,1,7,-0.275741,1
8943267925,44,0.960396,5234,,8,0.0431387,1
8943267925,44,0.960396,5210,,8,0.0431387,1
8943267925,44,0.972028,5188,,8,0.0431387,1
8943357930,31,0.201036,-12987,-1,1,1.08159,1
8943357930,32,0.201036,-13926,-1,1,1.08159,1
8943357930,32,0.201036,-14502,-1,1,1.08159,1
8943357930,32,0.19398,-12991,-1,1,1.08159,1
8943357930,32,0.19398,-12920,-1,1,1.08159,1
8943357930,33,0.19398,-13461,-1,1,1.08159,1
8943357930,33,0.132867,-13384,-1,1,1.08159,1
8943357930,33,0.201036,-12769,0,1,1.08159,1
8943357930,33,0.201036,-12730,0,1,1.08159,1
8943357930,34,0.201036,-12736,0,1,1.08159,1
8943357930,34,0.201036,-12601,0,1,1.08159,1
8943357930,34,0.208333,-12091,0,1,1.08159,1
8943357930,34,0.208333,-12156,0,1,1.08159,1
8943357930,35,0.201036,-12258,0,1,1.08159,1
8943357930,35,0.201036,-12305,0,1,1.08159,1
8943357930,35,0.132867,-14558,0,0,1.08159,1
8943357930,35,0.132867,-13893,0,0,1.08159,1
8943357930,36,0.132867,-14101,0,0,1.08159,1
8943357930,36,0.132867,-14824,0,0,1.08159,1
8943357930,36,0.130542,-14952,0,0,1.08159,1
8943357930,37,0.130542,-15339,0,0,1.08159,1
8943357930,37,0.132867,-15378,0,0,1.08159,1
8943357930,37,0.130542,-16148,0,0,1.08159,1
8943357930,37,0.130542,-16746,0,0,1.08159,1
8943357930,38,0.132867,-15807,0,0,1.08159,1
8943357930,38,0.132867,-15708,0,0,1.08159,1
8943357930,38,0.132867,-15802,0,0,1.08159,1
8943357930,38,0.130542,-18958,0,-1,1.08159,1
8943357930,39,0.130542,-17025,0,-1,1.08159,1
8943357930,39,0.130542,-16328,0,-1,1.08159,1
8943357930,39,0.130542,-16297,0,-1,1.08159,1
8943357930,39,0.130542,-16507,0,-1,1.08159,1
8943357930,40,0.130542,-17237,0,-1,1.08159,1
8943357930,40,0.130542,-16761,0,-1,1.08159,1
8943357930,40,0.132867,-16177,0,-1,1.08159,1
8943357930,40,0.19398,-16759,0,-1,1.08159,1
8943357930,41,0.201036,-16513,1,-1,1.08159,1
8943357930,41,0.201036,-16771,1,-1,1.08159,1
8943357930,41,0.201036,-15813,2,-1,1.08159,1
8943357930,41,0.19398,-16640,2,-1,1.08159,1
8943357930,42,0.132867,-16417,2,-1,1.08159,1
8943357930,42,0.132867,-16636,2,-1,1.08159,1
8943357930,42,0.132867,-16588,2,-1,1.08159,1
8943357930,42,0.132867,-16933,2,-1,1.08159,1
8943357930,43,0.132867,-17230,2,-1,1.08159,1
8943357930,43,0.136364,-16962,2,-1,1.08159,1
8943357930,43,0.19398,-15906,2,-1,1.08159,1
8943357930,43,0.201036,-16534,2,-1,1.08159,1
8943357930,44,0.201036,-16840,2,-1,1.08159,1
8943357930,44,0.201036,-17793,2,-1,1.08159,1
8943357930,44,0.19398,-17338,2,-1,1.08159,1
8943357930,44,0.130542,-18164,2,-2,1.08159,1
8943357930,45,0.130542,-19050,1,-2,1.08159,1
8943357930,45,0.132867,-18827,1,-2,1.08159,1
8943357930,45,0.132867,-18478,1,-2,1.08159,1
8943357930,45,0.132867,-19538,1,-2,1.08159,1
8943357930,46,0.175,-18757,1,-2,1.08159,1
8943357930,46,0.175,-18493,1,-2,1.08159,1
8943357930,46,0.175,-18572,1,-2,1.08159,1
8943357930,46,0.208333,-16899,1,-1,1.08159,1
8943357930,47,0.208333,-16414,1,-1,1.08159,1
8943357930,47,0.252525,-14978,1,-1,1.08159,1
8943357930,47,0.252525,-13812,1,-1,1.08159,1
8943357930,47,0.201036,-16767,1,-2,1.08159,1
8943357930,48,0.201036,-16912,1,-2,1.08159,1
8943357930,48,0.19398,-17786,1,-2,1.08159,1
8943357930,48,0.19398,-17818,1,-2,1.08159,1
8943357930,48,0.132867,-19125,1,-2,1.08159,1
8943357930,49,0.094293,-23129,1,-4,1.08159,1
8943357930,49,0.062718,-27067,1,-6,1.08159,1
8943357930,49,0.062718,-29417,1,-6,1.08159,1
8943357930,50,0.094293,-34971,1,-6,1.08159,1
8943357930,50,0.094293,-34596,1,-6,1.08159,1
8943357930,50,0.111628,-34931,1,-6,1.08159,1
8943357930,50,0.111628,-34956,1,-6,1.08159,1
8943357930,51,0.132867,-28510,1,-4,1.08159,1
8943357930,51,0.132867,-28060,1,-4,1.08159,1
8943357930,51,0.132867,-28328,1,-4,1.08159,1
8943357930,51,0.132867,-25981,1,-4,1.08159,1
8943357930,52,0.111628,-24735,1,-4,1.08159,1
8943357930,52,0.094293,-24215,1,-4,1.08159,1
8943357930,52,0.132867,-22396,1,-4,1.08159,1
8943357930,52,0.132867,-22569,1,-4,1.08159,1
8943357930,53,0.208333,-22979,1,-4,1.08159,1
8943357930,53,0.201036,-23724,1,-4,1.08159,1
