ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786888385,8948903531,90291035566275613,5,641,0.595909,10.6833,607,,,0,0,0,0,0.200595,1,,233,0.00324213,0,0,0,1,10,16,0.0171164,,405,128,607,35463,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786888402,8948903531,90291035566275613,5,658,0.594046,10.9667,574,,,0,0,0,0,0.200595,1,,210,0.0023903,0,0,0,1,12,16,0.0157753,,443,128,574,36386,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786888417,8948903531,90291035566275613,5,673,0.573201,11.2167,-11,,,0,0,0,0,0.200595,0,,-68,-0.0034684,0,0,0,0,6,16,-0.000294535,,623,128,-11,37347,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786888433,8948903531,90291035566275613,5,676,0.571290,11.2667,-98,,,0,0,0,0,0.200595,0,,-104,-0.00401153,0,0,0,-1,4,16,-0.00261445,,75,128,-98,37484,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786888450,8948903531,90291035566275613,5,694,0.593220,11.5667,617,,,0,1,1,0,0.200595,0,,127,-0.00277481,0,0,0,0,5,16,0.0157442,,312,128,617,39189,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786888467,8948903531,90291035566275613,5,711,0.589072,11.85,531,118,,0,1,1,0,0.200595,0,,100,-0.00292854,0,0,0,1,5,16,0.0133013,,612,128,531,39921,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786888484,8948903531,90291035566275613,5,728,0.572048,12.1333,422,-201,,0,1,1,0,0.200595,0,,103,-0.00106115,0,0,0,0,-1,14,0.0102937,,496,128,422,40996,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786888500,8948903531,90291035566275613,5,744,0.563613,12.4,876,485,,0,1,1,0,0.200595,1,,166,-0.0042063,0,0,0,0,-9,14,0.0206147,,431,128,876,42494,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786888517,8948903531,90291035566275613,5,761,0.620899,12.6833,1535,942,,0,1,1,0,0.200595,2,,381,-0.0030462,0,0,0,-1,2,14,0.0350881,,745,128,1535,43747,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786888534,8948903531,90291035566275613,5,777,0.567931,12.95,249,-184,,0,1,1,0,0.200595,0,,162,0.00396738,0,0,0,-2,4,14,0.00550605,,1535,128,249,45223,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
