ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786725040,8945451316,90290928618308609,5,1070,0.208333,17.8333,-3938,-1328,,2,2,0,0,0.0516453,-2,,125,0.0362375,0,0,0,-8,-68,35,-0.0578148,,-3508,128,-3938,68114,,,,,live_exact.pkl
1786725056,8945451316,90290928618308609,5,1086,0.252525,18.1,-2557,896,,2,2,0,0,0.0516453,-1,,521,0.0351724,0,0,0,-6,-61,35,-0.0367422,,-2601,128,-2557,69593,,,,,live_exact.pkl
1786725073,8945451316,90290928618308609,5,1103,0.296875,18.3833,-1966,1714,,2,2,0,0,0.0516453,-1,,669,0.034161,0,0,0,-5,-52,35,-0.0278289,,-2147,128,-1966,70646,,,,,live_exact.pkl
1786725089,8945451316,90290928618308609,5,1119,0.307323,18.65,-2522,1025,,2,2,0,0,0.0516453,-2,,905,0.0442112,0,0,0,-7,-44,35,-0.0350132,,-1629,128,-2522,72030,,,,,live_exact.pkl
1786725105,8945451316,90290928618308609,5,1135,0.310479,18.9167,-1580,2129,,2,2,0,0,0.0516453,0,,1033,0.0400404,0,0,0,-6,-48,35,-0.0216468,,-1424,128,-1580,72990,,,,,live_exact.pkl
1786725122,8945451316,90290928618308609,5,1151,0.378426,19.1833,-276,2281,,2,2,0,0,0.0516453,1,,1624,0.0457278,0,0,0,-4,-38,35,-0.00371477,,-1580,128,-276,74298,,,,,live_exact.pkl
1786725138,8945451316,90290928618308609,5,1168,0.310479,19.4667,-1852,254,,2,2,0,0,0.0516453,-1,,985,0.0394153,0,0,0,-6,-39,35,-0.0244276,,-276,128,-1852,75816,,,,,live_exact.pkl
1786725154,8945451316,90290928618308609,5,1184,0.310479,19.7333,-1693,253,,2,2,0,0,0.0516453,-1,,1069,0.040112,0,0,0,-5,-39,35,-0.0221027,,-1853,128,-1693,76597,,,,,live_exact.pkl
1786725170,8945451316,90290928618308609,5,1200,0.310479,20,-1497,83,,2,2,0,0,0.0516453,-1,,1012,0.0367177,0,0,0,-4,-32,35,-0.019289,,-1634,128,-1497,77609,,,,,live_exact.pkl
1786725187,8945451316,90290928618308609,5,1216,0.307323,20.2667,-1415,-1140,-393.775,2,2,0,0,0.0516453,-1,-3,1036,0.0364276,0,0,0,-3,-34,35,-0.0180312,-0.00561724,-1360,128,-1415,78475,,,,,live_exact.pkl
1786725203,8945451316,90290928618308609,5,1232,0.344828,20.5333,-174,1678,118.609,2,2,0,0,0.0516453,0,-1,1398,0.0358113,0,0,0,-2,-33,35,-0.00215485,0.00225862,-1298,128,-174,80748,,,,,live_exact.pkl
1786725219,8945451316,90290928618308609,5,1249,0.378426,20.8167,-20,1614,439.272,2,2,0,0,0.0516453,0,1,1196,0.0291989,0,0,0,-2,-27,35,-0.000243013,0.00756382,-893,128,-20,82300,,,,,live_exact.pkl
1786725235,8945451316,90290928618308609,5,1265,0.378426,21.0833,-413,986,373.026,2,2,0,0,0.0516453,0,1,853,0.023032,0,0,0,-2,-38,35,-0.00490959,0.00674434,15,128,-413,84121,,,,,live_exact.pkl
1786725252,8945451316,90290928618308609,5,1281,0.378426,21.35,183,1480,520.6,2,2,0,0,0.0516453,0,1,795,0.0173607,0,0,0,-4,-21,35,0.00213618,0.00843597,-205,128,183,85667,,,,,live_exact.pkl
1786725268,8945451316,90290928618308609,5,1298,0.380325,21.6333,182,353,632.066,2,2,0,0,0.0516453,0,2,835,0.0180356,0,0,0,-5,-21,36,0.00209475,0.0100502,254,128,182,86884,,,,,live_exact.pkl
1786725284,8945451316,90290928618308609,5,1314,0.359504,21.9,-718,-698,357.6,2,2,0,0,0.0516453,0,2,353,0.0125547,0,0,0,-3,-34,36,-0.0081097,0.00624693,32,128,-718,88536,,,,,live_exact.pkl
1786725301,8945451316,90290928618308609,5,1330,0.413562,22.1667,273,421,735.395,2,2,0,0,0.0516453,1,4,453,0.00834847,0,0,0,-2,-33,36,0.00303897,0.0111233,-765,128,273,89833,,,,,live_exact.pkl
1786725317,8945451316,90290928618308609,5,1346,0.380325,22.4333,285,144,777.209,2,2,0,0,0.0516453,1,3,348,0.00587547,0,0,0,-1,-31,36,0.00314851,0.0114986,-690,128,285,90519,,,,,live_exact.pkl
1786725333,8945451316,90290928618308609,5,1363,0.480438,22.7167,1699,1517,1035.39,2,2,0,0,0.0516453,2,4,373,-0.00250261,0,0,0,1,-29,36,0.0184552,0.0140346,168,128,1699,92061,,,,,live_exact.pkl
1786725349,8945451316,90290928618308609,5,1379,0.480438,22.9833,3522,4294,1231.6,2,2,0,0,0.0516453,2,3,419,-0.0122008,0,0,0,-1,-36,36,0.0371676,0.0150452,1561,128,3522,94760,,,,,live_exact.pkl
1786725366,8945451316,90290928618308609,5,1395,0.480438,23.25,3554,3378,1176.16,2,2,0,0,0.0516453,2,3,92,-0.0192679,0,0,0,0,-31,36,0.0371136,0.0140731,3360,128,3554,95760,,,,,live_exact.pkl
1786725382,8945451316,90290928618308609,5,1411,0.471988,23.5167,3165,2989,1033.53,2,2,0,0,0.0516453,1,2,104,-0.0164147,0,0,0,1,-19,36,0.032638,0.0122239,3460,128,3165,96973,,,,,live_exact.pkl
1786725398,8945451316,90290928618308609,5,1429,0.495043,23.8167,3953,2298,1160.46,2,2,0,0,0.0516453,2,3,278,-0.0164783,0,0,0,1,-20,36,0.0399224,0.0131227,3934,128,3953,99017,,,,,live_exact.pkl
1786725414,8945451316,90290928618308609,5,1445,0.634916,24.0833,5356,1834,1199.21,2,2,0,0,0.0516453,4,3,482,-0.0197766,0,0,0,2,-19,36,0.0533148,0.0124378,4573,128,5356,100460,,,,,live_exact.pkl
1786725431,8945451316,90290928618308609,5,1461,0.665390,24.35,5841,2375,1420.2,2,2,0,0,0.0516453,4,4,695,-0.0181132,0,0,0,2,-16,36,0.0576952,0.0149023,5270,128,5841,101239,,,,,live_exact.pkl
1786725447,8945451316,90290928618308609,5,1477,0.665390,24.6167,6008,2889,1573.31,2,2,0,0,0.0516453,4,5,913,-0.0144861,0,0,0,3,-9,36,0.0584629,0.0166109,5769,128,6008,102766,,,,,live_exact.pkl
1786725463,8945451316,90290928618308609,5,1493,0.665390,24.8833,5380,1427,1384.34,2,2,0,0,0.0516453,4,5,766,-0.0135052,0,0,0,4,-18,36,0.0519024,0.014428,5630,128,5380,103656,,,,,live_exact.pkl
1786725479,8945451316,90290928618308609,5,1510,0.781479,25.1667,6229,868,1513.16,2,2,0,0,0.0516453,5,6,1532,-0.0033843,0,0,0,4,-24,36,0.0592397,0.01528,6113,128,6229,105149,,,,,live_exact.pkl
1786725496,8945451316,90290928618308609,5,1526,0.781479,25.4333,6598,757,1553.11,2,2,0,0,0.0516453,5,6,1674,-0.00281383,0,0,0,4,-23,37,0.0620031,0.0154197,6542,128,6598,106414,,,,,live_exact.pkl
1786725512,8945451316,90290928618308609,5,1542,0.665390,25.7,6566,555,1363.4,2,2,0,0,0.0516453,5,5,1667,-0.00277504,0,0,0,4,-28,37,0.0612055,0.0128546,6493,128,6566,107278,,,,,live_exact.pkl
1786725528,8945451316,90290928618308609,5,1559,0.665390,25.9833,6358,836,1340.4,2,2,0,0,0.0516453,5,5,1317,-0.00802601,0,0,0,2,-38,37,0.0586283,0.0125903,6450,128,6358,108446,,,,,live_exact.pkl
1786725544,8945451316,90290928618308609,5,1575,0.634916,26.25,6117,-112,1232.46,2,2,0,0,0.0516453,5,5,1616,-0.00156684,0,0,0,3,-49,37,0.0556764,0.0112967,6434,128,6117,109867,,,,,live_exact.pkl
1786725560,8945451316,90290928618308609,5,1591,0.665390,26.5167,6406,54,1220.6,2,2,0,0,0.0516453,5,5,1717,-0.0011025,0,0,0,3,-44,37,0.0575727,0.0108139,6193,128,6406,111268,,,,,live_exact.pkl
1786725577,8945451316,90290928618308609,5,1607,0.665390,26.7833,6426,-78,1309.07,2,2,0,0,0.0516453,5,5,1559,-0.00407119,0,0,0,4,-40,37,0.0570369,0.0117007,6473,128,6426,112664,,,,,live_exact.pkl
1786725593,8945451316,90290928618308609,5,1623,0.878472,27.05,8696,2338,1868.68,2,2,0,0,0.0516453,7,7,2586,0.0030665,0,0,0,6,-33,37,0.0761431,0.0167453,8015,128,8696,114206,,,,,live_exact.pkl
1786725609,8945451316,90290928618308609,5,1640,0.843982,27.3333,8733,2532,1718.42,2,2,0,0,0.0516453,7,6,2661,0.00442414,0,0,0,5,-35,38,0.0756871,0.0148666,8584,128,8733,115383,,,,,live_exact.pkl
1786725626,8945451316,90290928618308609,5,1656,0.899614,27.6,9100,2611,1729.6,2,2,0,0,0.0516453,7,6,2998,0.0082502,0,0,0,6,-25,38,0.0783281,0.0146762,9022,128,9100,116178,,,,,live_exact.pkl
1786725642,8945451316,90290928618308609,5,1672,0.823105,27.8667,9539,3113,1556.05,2,2,0,0,0.0516453,7,5,3125,0.00840353,0,0,0,6,-15,38,0.0814332,0.0125299,9245,128,9539,117139,,,,,live_exact.pkl
1786725658,8945451316,90290928618308609,5,1688,0.781479,28.1333,9024,297,1106.03,2,2,0,0,0.0516453,7,5,3228,0.0127129,0,0,0,4,-22,38,0.0762497,0.00792389,9411,128,9024,118348,,,,,live_exact.pkl
1786725675,8945451316,90290928618308609,5,1705,0.830671,28.4167,8228,-505,1035.95,2,2,0,0,0.0516453,7,6,2587,0.0059256,0,0,0,4,-55,38,0.0682765,0.00736273,9091,128,8228,120510,,,,,live_exact.pkl
1786725691,8945451316,90290928618308609,5,1721,0.843982,28.6833,8709,-580,1099.67,2,3,1,0,0.0516453,7,6,2344,-0.000106344,0,0,0,3,-61,38,0.0709647,0.007636,8352,128,8709,122723,,,,,live_exact.pkl
1786725707,8945451316,90290928618308609,5,1737,0.805025,28.95,9968,391,1051.59,2,3,1,0,0.0516453,8,5,2916,0.00325424,0,0,0,3,-52,38,0.0804819,0.00665886,8817,128,9968,123854,,,,,live_exact.pkl
1786725723,8945451316,90290928618308609,5,1753,0.843982,29.2167,10812,2162,1075.86,2,4,2,0,0.0516453,8,4,2931,-6.79096e-05,0,0,0,3,-48,38,0.0863275,0.00651454,9556,128,10812,125244,,,,,live_exact.pkl
1786725739,8945451316,90290928618308609,5,1769,0.952542,29.4833,12616,4388,1406.11,2,4,2,0,0.0516453,10,6,3144,-0.0041994,0,0,0,7,-40,38,0.0988932,0.0088569,12001,128,12616,127572,,,,,live_exact.pkl
1786725755,8945451316,90290928618308609,5,1785,0.952542,29.75,12894,4179,1354.03,2,4,2,0,0.0516453,10,6,3106,-0.0062458,0,0,0,7,-30,37,0.100093,0.00819041,12648,128,12894,128820,,,,,live_exact.pkl
1786725772,8945451316,90290928618308609,5,1802,0.952542,30.0333,13338,3466,1542.63,2,4,2,0,0.0516453,10,6,3293,-0.00541177,0,0,0,7,-24,37,0.102734,0.00978066,12920,128,13338,129830,,,,,live_exact.pkl
1786725788,8945451316,90290928618308609,5,1818,0.952542,30.3,14306,2299,1590.7,2,4,2,0,0.0516453,11,6,3431,-0.00716469,0,0,0,8,-23,37,0.108827,0.00976093,13257,128,14306,131456,,,,,live_exact.pkl
1786725804,8945451316,90290928618308609,5,1834,0.972028,30.5667,15980,3364,1906.53,2,4,2,0,0.0516453,13,8,4201,-0.00172646,0,0,0,11,-24,37,0.120442,0.0120683,13909,128,15980,132678,,,,,live_exact.pkl
1786725820,8945451316,90290928618308609,5,1850,0.992925,30.8333,18491,5498,2350.39,2,5,3,2,0.0516453,13,8,4906,-0.00125257,0,1,1,11,-15,37,0.13641,0.0148705,16123,128,18491,135555,,,,,live_exact.pkl
1786725837,8945451316,90290928618308609,5,1867,0.997000,31.1167,19453,6115,2555.56,2,6,4,2,0.0516453,13,8,5051,-0.00251525,0,1,1,11,-13,37,0.141934,0.0161824,18494,128,19453,137057,,,,,live_exact.pkl
1786725854,8945451316,90290928618308609,5,1883,0.997000,31.3833,20367,6222,2777.65,2,7,5,2,0.0516453,13,8,5196,-0.00366313,0,1,1,11,-12,37,0.147227,0.017822,19005,128,20367,138337,,,,,live_exact.pkl
1786725870,8945451316,90290928618308609,6,1890,0.997000,31.5,20367,4387,2786.91,,,,,0.0516453,13,8,5196,-0.00358037,,,,11,-11,37,0.146992,0.017854,20366,128,20367,138559,,,,,live_exact.pkl
1786725886,8945451316,90290928618308609,6,1890,0.997000,31.5,20367,4387,2786.91,,,,,0.0516453,13,8,5196,-0.00352227,,,,11,-11,37,0.14689,0.0178337,20366,128,20367,138655,,,,,live_exact.pkl
1786725902,8945451316,90290928618308609,6,1890,0.997000,31.5,20366,4386,2786.71,,,,,0.0516453,13,8,5196,-0.0035153,,,,11,-11,37,0.146877,0.0178312,20366,128,20366,138660,,,,,live_exact.pkl
1786725919,8945451316,90290928618308609,6,1890,0.997000,31.5,20366,4386,2786.71,,,,,0.0516453,13,8,5196,-0.0035153,,,,11,-11,37,0.146877,0.0178312,20366,128,20366,138660,,,,,live_exact.pkl
1786725935,8945451316,90290928618308609,6,1890,0.997000,31.5,20366,4386,2786.71,,,,,0.0516453,13,8,5196,-0.0035153,,,,11,-11,37,0.146877,0.0178312,20366,128,20366,138660,,,,,live_exact.pkl
1786725952,8945451316,90290928618308609,6,1890,0.997000,31.5,20366,4386,2786.71,,,,,0.0516453,13,8,5196,-0.0035153,,,,11,-11,37,0.146877,0.0178312,20366,128,20366,138660,,,,,live_exact.pkl
1786725968,8945451316,90290928618308609,6,1890,0.997000,31.5,20366,4386,2786.71,,,,,0.0516453,13,8,5196,-0.0035153,,,,11,-11,37,0.146877,0.0178312,20366,128,20366,138660,,,,,live_exact.pkl
