ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786876455,8948505335,90291025932155935,5,1527,0.277950,25.45,-6437,,,4,1,-3,0,0.348835,-11,,-1261,0.00904683,0,0,0,-6,-46,-29,-0.0604044,,-8204,128,-6437,106565,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786876472,8948505335,90291025932155935,5,1544,0.272577,25.7333,-7046,,,4,1,-3,0,0.348835,-11,,-1157,0.0137859,0,0,0,-6,-38,-29,-0.0649868,,-6202,128,-7046,108422,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786876489,8948505335,90291025932155935,5,1560,0.270139,26,-7108,,,4,1,-3,0,0.348835,-11,,-1106,0.0148885,0,0,0,-6,-37,-29,-0.0645747,,-6608,128,-7108,110074,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786876504,8948505335,90291025932155935,5,1575,0.272508,26.25,-7613,,,4,1,-3,0,0.348835,-11,,-1522,0.0094588,0,0,0,-5,-33,-29,-0.0682138,,-7361,128,-7613,111605,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786876520,8948505335,90291025932155935,5,1592,0.277382,26.5333,-7102,-667,,4,1,-3,0,0.348835,-11,,-1539,0.00646339,0,0,0,-5,-26,-29,-0.0629498,,-7506,128,-7102,112820,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786876538,8948505335,90291025932155935,5,1610,0.257996,26.8333,-8113,-1067,,4,1,-3,0,0.348835,-12,,-1800,0.00627993,0,0,0,-5,-23,-29,-0.0710925,,-6973,128,-8113,114119,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786876555,8948505335,90291025932155935,5,1626,0.250818,27.1,-8481,-1002,,4,1,-3,0,0.348835,-12,,-1947,0.00551426,0,0,0,-5,-31,-29,-0.0736716,,-7646,128,-8481,115119,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786876571,8948505335,90291025932155935,5,1644,0.246489,27.4,-8625,-1112,,4,1,-3,0,0.348835,-12,,-2070,0.00432401,0,0,0,-6,-34,-29,-0.0739651,,-8302,128,-8625,116609,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786876589,8948505335,90291025932155935,5,1662,0.200609,27.7,-9563,-2561,,5,1,-4,0,0.348835,-12,,-2450,0.00218261,0,0,0,-7,-38,-29,-0.0808334,,-8985,128,-9563,118305,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786876606,8948505335,90291025932155935,5,1678,0.269365,27.9667,-7977,403,,5,1,-4,0,0.348835,-11,,-2071,0.00163272,0,0,0,-4,-38,-29,-0.0665155,,-9649,128,-7977,119927,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
