ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786713057,8945052416,90290890976018439,4,-83,0.634916,-1.38333,0,,,0,0,0,0,0.458848,0,0,0,0,0,0,0,0,0,0,0,,0,128,0,6000,9823272,9467224,,,live_exact.pkl
1786713072,8945052416,90290890976018439,4,-67,0.634916,-1.11667,0,,0,0,0,0,0,0.458848,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,6000,9823272,9467224,,,live_exact.pkl
1786713088,8945052416,90290890976018439,4,-51,0.634916,-0.85,0,,0,0,0,0,0,0.458848,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,6000,9823272,9467224,,,live_exact.pkl
1786713103,8945052416,90290890976018439,4,-36,0.634916,-0.6,0,,0,0,0,0,0,0.458848,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,5900,9823272,9467224,,,live_exact.pkl
1786713118,8945052416,90290890976018439,4,-21,0.634916,-0.35,0,0,0,0,0,0,0,0.458848,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,5900,9823272,9467224,,,live_exact.pkl
1786713134,8945052416,90290890976018439,4,-5,0.634916,-0.0833333,0,0,0,0,0,0,0,0.458848,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,5900,9823272,9467224,,,live_exact.pkl
1786713151,8945052416,90290890976018439,5,9,0.634916,0.15,0,0,0,0,0,0,0,0.458848,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,6850,9823272,9467224,,,live_exact.pkl
1786713166,8945052416,90290890976018439,5,27,0.634916,0.45,4,4,2.18182,0,0,0,0,0.458848,0,0,4,0.00087108,0,0,0,0,0,0,0.000554017,0.000302191,0,128,4,7220,9823272,9467224,,,live_exact.pkl
1786713182,8945052416,90290890976018439,5,42,0.634916,0.7,4,4,1.92,0,0,0,0,0.458848,0,0,8,0.00185557,0,0,0,0,1,-1,0.000521648,0.000250391,-64,128,4,7668,9823272,9467224,,,live_exact.pkl
1786713197,8945052416,90290890976018439,5,52,0.634916,0.866667,-111,-111,-49.3333,0,0,0,0,0.458848,0,0,-27,-0.000421753,0,0,0,0,0,-1,-0.01441,-0.00640443,-81,128,-111,7703,9823272,9467224,,,live_exact.pkl
1786713213,8945052416,90290890976018439,5,52,0.634916,0.866667,-111,-111,-49.3333,0,0,0,0,0.458848,0,0,-27,-0.000421753,0,0,0,0,0,-1,-0.01441,-0.00640443,-81,128,-111,7703,9823272,9467224,,,live_exact.pkl
1786713228,8945052416,90290890976018439,5,62,0.634916,1.03333,7,7,2.89655,0,0,0,0,0.458848,0,0,31,0.00724371,0,0,0,0,3,-1,0.000862175,0.000356762,-81,128,7,8119,9823272,9467224,,,live_exact.pkl
1786713244,8945052416,90290890976018439,5,78,0.665390,1.3,207,207,77.1429,0,0,0,0,0.458848,0,0,83,0.00867944,0,0,0,0,5,-1,0.0246869,0.0092001,51,128,207,8385,9823272,9467224,,,live_exact.pkl
1786713259,8945052416,90290890976018439,5,94,0.665390,1.56667,217,213,73.5593,0,0,0,0,0.458848,0,0,145,0.0212772,0,0,0,-2,5,1,0.0242377,0.00821616,260,128,217,8953,9823272,9467224,,,live_exact.pkl
1786713275,8945052416,90290890976018439,5,109,0.665390,1.81667,156,152,48.75,0,0,0,0,0.458848,0,0,117,0.017083,0,0,0,-1,3,1,0.0166063,0.00518948,224,128,156,9394,9823272,9467224,,,live_exact.pkl
1786713290,8945052416,90290890976018439,5,124,0.781479,2.06667,474,467,137.391,0,0,0,0,0.458848,1,1,325,0.040146,0,0,0,-1,-1,4,0.0475713,0.0137888,195,128,474,9964,9823272,9467224,,,live_exact.pkl
1786713306,8945052416,90290890976018439,5,140,0.781479,2.33333,733,526,197.22,0,0,0,0,0.458848,1,1,430,0.0449785,0,0,0,1,7,3,0.0694195,0.0186779,557,128,733,10559,9823272,9467224,,,live_exact.pkl
1786713321,8945052416,90290890976018439,5,155,0.781479,2.58333,578,361,145.714,0,0,0,0,0.458848,1,1,451,0.0550679,0,0,0,2,5,2,0.052911,0.0133389,733,128,578,10924,9823272,9467224,,,live_exact.pkl
1786713337,8945052416,90290890976018439,5,171,0.781479,2.85,557,401,131.575,0,0,0,0,0.458848,1,1,435,0.0490436,0,0,0,1,3,3,0.0480877,0.0113593,605,128,557,11583,9823272,9467224,,,live_exact.pkl
