ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786821766,8947551195,90290994982454300,5,294,0.507483,4.9,564,,,0,0,0,0,-0.162476,0,,102,-0.0075324,0,0,0,0,5,1,0.0349789,,551,128,564,16124,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786821783,8947551195,90290994982454300,5,311,0.459446,5.18333,186,,,0,0,0,0,-0.162476,0,,89,0.00404746,0,0,0,1,-1,-1,0.0108899,,401,128,186,17080,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786821800,8947551195,90290994982454300,5,328,0.471628,5.46667,382,,,0,0,0,0,-0.162476,1,,87,-0.00286896,0,0,0,3,-2,-1,0.0215551,,92,128,382,17722,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786821817,8947551195,90290994982454300,5,345,0.496098,5.75,452,-40,,0,0,0,0,-0.162476,1,,184,0.00510738,0,0,0,2,0,0,0.0249613,,344,128,452,18108,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786821834,8947551195,90290994982454300,5,361,0.520798,6.01667,595,159,,0,0,0,0,-0.162476,2,,348,0.0175281,0,0,0,1,1,0,0.0312123,,770,128,595,19063,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786821851,8947551195,90290994982454300,5,379,0.542246,6.31667,962,818,,0,0,0,0,-0.162476,2,,381,0.00907156,0,0,0,4,8,-1,0.0486645,,885,128,962,19768,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786821868,8947551195,90290994982454300,5,396,0.543290,6.6,971,577,,0,0,0,0,-0.162476,2,,352,0.0052438,0,0,0,3,7,0,0.0478962,,943,128,971,20273,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786821885,8947551195,90290994982454300,5,413,0.535053,6.88333,1158,141,,0,0,0,0,-0.162476,2,,423,0.00638205,0,0,0,2,6,-1,0.0542948,,1276,128,1158,21328,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786821902,8947551195,90290994982454300,5,430,0.530829,7.16667,1072,451,,0,0,0,0,-0.162476,3,,400,0.0055095,0,0,0,1,0,-2,0.0484235,,1445,128,1072,22138,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786821919,8947551195,90290994982454300,5,447,0.582332,7.45,1967,990,,0,1,1,0,-0.162476,3,,772,0.0126617,0,0,0,1,9,-3,0.0841497,,1840,128,1967,23375,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786821934,8947551195,90290994982454300,5,462,0.555499,7.7,1414,322,,0,1,1,0,-0.162476,2,,802,0.0286503,0,0,0,1,8,-3,0.0573491,,1967,128,1414,24656,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786821952,8947551195,90290994982454300,5,479,0.553116,7.98333,1250,36,,0,1,1,0,-0.162476,2,,690,0.0232969,0,0,0,1,5,-3,0.0495835,,1368,128,1250,25210,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786821967,8947551195,90290994982454300,5,495,0.549850,8.25,1130,-573,,0,1,1,0,-0.162476,2,,690,0.0261877,0,0,0,1,1,-3,0.0437577,,1185,128,1130,25824,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786821985,8947551195,90290994982454300,5,512,0.526131,8.53333,1067,-900,,0,1,1,0,-0.162476,2,,572,0.017707,0,0,0,0,2,-3,0.039988,,1168,128,1067,26683,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822002,8947551195,90290994982454300,5,529,0.587629,8.81667,2215,802,,0,1,1,0,-0.162476,4,,813,0.00899252,0,0,0,2,5,-3,0.0790704,,1721,128,2215,28013,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822017,8947551195,90290994982454300,5,545,0.580764,9.08333,2134,917,,0,1,1,0,-0.162476,4,,813,0.0113569,0,0,0,3,3,-4,0.0744384,,2215,128,2134,28668,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822033,8947551195,90290994982454300,5,561,0.583418,9.35,2155,987,,0,1,1,0,-0.162476,4,,781,0.00854224,0,0,0,3,6,-6,0.0734417,,2155,128,2155,29343,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822051,8947551195,90290994982454300,5,578,0.578360,9.63333,2046,979,,0,1,1,0,-0.162476,4,,736,0.00840057,0,0,0,3,12,-5,0.0674446,,1964,128,2046,30336,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822068,8947551195,90290994982454300,5,596,0.622463,9.93333,1575,-620,200.861,0,1,1,0,-0.162476,3,3,489,0.00116943,0,0,0,4,11,-4,0.0504436,0.00307245,1441,128,1575,31223,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822085,8947551195,90290994982454300,5,613,0.641066,10.2167,1900,-228,304.934,0,1,1,0,-0.162476,3,3,780,0.013005,0,0,0,4,16,-3,0.0590723,0.00753772,1659,128,1900,32164,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822102,8947551195,90290994982454300,5,630,0.651985,10.5,2323,393,364.3,0,1,1,0,-0.162476,3,2,782,0.0052957,0,0,0,4,18,-3,0.0701156,0.00859508,1929,128,2323,33131,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822137,8947551195,90290994982454300,5,660,0.542925,11,1765,,,0,1,1,0,-0.162476,2,,427,-0.0051625,0,0,0,2,21,-4,0.051149,,1859,128,1765,34507,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822153,8947551195,90290994982454300,5,680,0.500475,11.3333,1083,,,0,1,1,0,-0.162476,1,,179,-0.00789991,0,0,0,0,16,-5,0.0305734,,1565,128,1083,35423,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822170,8947551195,90290994982454300,5,697,0.474009,11.6167,867,,,0,1,1,0,-0.162476,0,,113,-0.00768667,0,0,0,0,16,-5,0.0237658,,838,128,867,36481,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822185,8947551195,90290994982454300,5,712,0.456526,11.8667,-48,,,0,1,1,0,-0.162476,-1,,-24,-0.000537833,0,0,0,-1,14,-5,-0.0012966,,680,128,-48,37020,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822203,8947551195,90290994982454300,5,730,0.430187,12.1667,-692,-2240,,0,1,1,0,-0.162476,-1,,-199,6.31643e-05,0,0,0,-1,9,-4,-0.0182412,,-220,128,-692,37936,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822220,8947551195,90290994982454300,5,747,0.432740,12.45,-709,-1792,,0,1,1,0,-0.162476,-1,,-201,0.000259301,0,0,0,2,3,-6,-0.0182699,,-729,128,-709,38807,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822237,8947551195,90290994982454300,5,764,0.458820,12.7333,327,-353,,0,1,1,0,-0.162476,0,,-78,-0.00861128,0,0,0,1,4,-5,0.00819077,,-619,128,327,39923,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822252,8947551195,90290994982454300,5,779,0.479606,12.9833,685,905,,0,1,1,0,-0.162476,1,,-182,-0.0185945,0,0,0,2,4,-5,0.0166622,,296,128,685,41111,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786822269,8947551195,90290994982454300,5,797,0.476013,13.2833,559,1330,,0,1,1,0,-0.162476,1,,-287,-0.0215622,0,0,0,2,-2,-4,0.0133327,,409,128,559,41927,10223485,10223666,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
