ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786699884,8944752572,90290867921370119,5,1355,0.201036,22.5833,-10387,,,3,0,-3,0,0.0230535,-12,,-4083,-0.022624,0,0,0,-10,-16,-44,-0.114937,,-10314,128,-10387,90371,7119388,2163,,,live_exact.pkl
1786699900,8944752572,90290867921370119,5,1371,0.201036,22.85,-11291,,,3,0,-3,0,0.0230535,-13,,-4319,-0.0215854,0,0,0,-8,-16,-45,-0.122844,,-10289,128,-11291,91913,7119388,2163,,,live_exact.pkl
1786699915,8944752572,90290867921370119,5,1386,0.201036,23.1,-11057,,,3,0,-3,0,0.0230535,-13,,-4216,-0.0208313,0,0,0,-9,-14,-45,-0.119343,,-11215,128,-11057,92649,7119388,2163,,,live_exact.pkl
1786699931,8944752572,90290867921370119,5,1401,0.193980,23.35,-11605,,,4,0,-4,0,0.0230535,-13,,-4205,-0.0167255,0,0,0,-9,-12,-45,-0.122886,,-10933,128,-11605,94437,7119388,2163,,,live_exact.pkl
1786699946,8944752572,90290867921370119,5,1416,0.193980,23.6,-12036,-1649,,4,0,-4,0,0.0230535,-13,,-4130,-0.0120309,0,0,0,-10,-26,-45,-0.12513,,-11495,128,-12036,96188,7119388,2163,,,live_exact.pkl
1786699961,8944752572,90290867921370119,5,1432,0.130542,23.8667,-12607,-1316,,4,0,-4,0,0.0230535,-13,,-4331,-0.0126644,0,0,0,-11,-42,-45,-0.129807,,-12017,128,-12607,97121,7119388,2163,,,live_exact.pkl
1786699977,8944752572,90290867921370119,5,1448,0.130542,24.1333,-12483,-1426,,4,0,-4,0,0.0230535,-13,,-3915,-0.00510922,0,0,0,-11,-43,-45,-0.126776,,-12238,128,-12483,98465,7119388,2163,,,live_exact.pkl
1786699992,8944752572,90290867921370119,5,1463,0.130542,24.3833,-13759,-2154,,4,0,-4,0,0.0230535,-14,,-4144,-0.00225451,0,0,0,-11,-37,-45,-0.135903,,-13535,128,-13759,101241,7119388,2163,,,live_exact.pkl
1786700008,8944752572,90290867921370119,5,1479,0.193980,24.65,-14156,-2120,,4,0,-4,0,0.0230535,-14,,-4263,-0.00165674,0,0,0,-10,-38,-45,-0.138029,,-13524,128,-14156,102558,7119388,2163,,,live_exact.pkl
1786700023,8944752572,90290867921370119,5,1494,0.193980,24.9,-13632,-1025,,4,0,-4,0,0.0230535,-14,,-4143,-0.00233021,0,0,0,-10,-36,-45,-0.131456,,-13648,128,-13632,103700,7119388,2163,,,live_exact.pkl
1786700039,8944752572,90290867921370119,5,1509,0.193980,25.15,-13514,-1031,,4,0,-4,0,0.0230535,-14,,-4342,-0.00665149,0,0,0,-10,-35,-45,-0.129133,,-13420,128,-13514,104652,7119388,2163,,,live_exact.pkl
1786700054,8944752572,90290867921370119,5,1525,0.201036,25.4167,-13206,553,,4,0,-4,0,0.0230535,-14,,-4055,-0.0027503,0,0,0,-10,-37,-45,-0.124023,,-13488,128,-13206,106480,7119388,2163,,,live_exact.pkl
1786700070,8944752572,90290867921370119,5,1540,0.201036,25.6667,-13102,1054,,4,0,-4,0,0.0230535,-14,,-3853,0.00059942,0,0,0,-10,-37,-45,-0.122186,,-13053,128,-13102,107230,7119388,2163,,,live_exact.pkl
1786700085,8944752572,90290867921370119,5,1556,0.130542,25.9333,-13699,-67,,4,0,-4,0,0.0230535,-15,,-4280,-0.00338532,0,0,0,-11,-40,-45,-0.127067,,-13068,128,-13699,107809,7119388,2163,,,live_exact.pkl
1786700100,8944752572,90290867921370119,5,1571,0.130542,26.1833,-13565,-51,,4,0,-4,0,0.0230535,-15,,-4392,-0.00632355,0,0,0,-11,-35,-45,-0.124613,,-13518,128,-13565,108857,7119388,2163,,,live_exact.pkl
