ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,model
1786618251,8943267925,90290758738809862,5,1412,0.891185,23.5333,9387,2895,886.645,3,4,1,0,-0.275741,5,3,-343,-0.0604043,0.0875188,0.00472721,9329,128,9387,107257,9247354,9572001,live.pkl
1786618266,8943267925,90290758738809862,5,1412,0.891185,23.5333,9387,2895,886.645,3,4,1,0,-0.275741,5,3,-343,-0.0604043,0.0875188,0.00472721,9329,128,9387,107257,9247354,9572001,live.pkl
1786618281,8943267925,90290758738809862,5,1412,0.891185,23.5333,9387,2895,886.645,3,4,1,0,-0.275741,5,3,-343,-0.0604043,0.0875188,0.00472721,9329,128,9387,107257,9247354,9572001,live.pkl
1786618296,8943267925,90290758738809862,5,1412,0.891185,23.5333,9387,2895,886.645,3,4,1,0,-0.275741,5,3,-343,-0.0604043,0.0875188,0.00472721,9329,128,9387,107257,9247354,9572001,live.pkl
1786618312,8943267925,90290758738809862,5,1412,0.891185,23.5333,9387,2895,886.645,3,4,1,0,-0.275741,5,3,-343,-0.0604043,0.0875188,0.00472721,9329,128,9387,107257,9247354,9572001,live.pkl
1786618327,8943267925,90290758738809862,5,1412,0.891185,23.5333,9387,2895,886.645,3,4,1,0,-0.275741,5,3,-343,-0.0604043,0.0875188,0.00472721,9329,128,9387,107257,9247354,9572001,live.pkl
1786618342,8943267925,90290758738809862,5,1413,0.891185,23.55,9413,2921,888.874,3,4,1,0,-0.275741,5,3,-343,-0.0605144,0.0877268,0.00475289,9329,128,9413,107299,9247354,9572001,live.pkl
1786618358,8943267925,90290758738809862,5,1429,0.891185,23.8167,9567,3255,961.788,3,4,1,0,-0.275741,5,3,-443,-0.0625213,0.0881191,0.00558465,9547,128,9567,108569,9247354,9572001,live.pkl
1786618373,8943267925,90290758738809862,5,1444,0.891185,24.0667,9771,1661,958.212,3,4,1,0,-0.275741,5,3,-819,-0.0695106,0.0890207,0.00540644,9709,128,9771,109761,9247354,9572001,live.pkl
1786618388,8943267925,90290758738809862,5,1459,0.928315,24.3167,10252,1834,1191.06,3,4,1,0,-0.275741,6,4,-718,-0.0690623,0.0917914,0.00778346,9646,128,10252,111688,9247354,9572001,live.pkl
1786618403,8943267925,90290758738809862,5,1474,0.874101,24.5667,9700,287,954.419,3,4,1,0,-0.275741,5,3,-1094,-0.071077,0.0847798,0.00510679,10125,128,9700,114414,9247354,9572001,live.pkl
1786618419,8943267925,90290758738809862,5,1490,0.891185,24.8333,10929,1362,1195.43,3,4,1,0,-0.275741,5,3,-496,-0.0668651,0.0941141,0.00713982,10109,128,10929,116125,9247354,9572001,live.pkl
1786618434,8943267925,90290758738809862,5,1505,0.891185,25.0833,11192,1421,1238.81,3,4,1,0,-0.275741,5,3,-387,-0.0658727,0.0957826,0.00752908,10771,128,11192,116848,9247354,9572001,live.pkl
1786618449,8943267925,90290758738809862,5,1520,0.891185,25.3333,11498,1246,1472.58,3,4,1,0,-0.275741,5,3,-115,-0.0627983,0.0975945,0.010088,11505,128,11498,117814,9247354,9572001,live.pkl
1786618464,8943267925,90290758738809862,5,1536,0.891185,25.6,11329,1629,977.086,3,4,1,0,-0.275741,5,3,-75,-0.0605315,0.0946695,0.00479646,11656,128,11329,119669,9247354,9572001,live.pkl
1786618480,8943267925,90290758738809862,5,1551,0.891185,25.85,11255,326,958.609,3,4,1,0,-0.275741,5,3,-217,-0.0616267,0.093125,0.00474517,11214,128,11255,120859,9247354,9572001,live.pkl
1786618495,8943267925,90290758738809862,5,1566,0.891185,26.1,10737,-455,888.278,3,4,1,0,-0.275741,6,4,-432,-0.061411,0.0876254,0.00421088,10581,128,10737,122533,9247354,9572001,live.pkl
1786618510,8943267925,90290758738809862,5,1582,0.891185,26.3667,10724,-774,880.728,3,4,1,0,-0.275741,6,4,-579,-0.0634464,0.0865439,0.00407948,10553,128,10724,123914,9247354,9572001,live.pkl
1786618526,8943267925,90290758738809862,5,1597,0.891185,26.6167,10586,-743,942.914,3,4,1,0,-0.275741,6,4,-654,-0.0636964,0.0849667,0.00486306,10700,128,10586,124590,9247354,9572001,live.pkl
1786618541,8943267925,90290758738809862,5,1612,0.891185,26.8667,11248,-7,985.232,3,4,1,0,-0.275741,6,4,-559,-0.0643899,0.0888369,0.00486232,10587,128,11248,126614,9247354,9572001,live.pkl
1786618556,8943267925,90290758738809862,5,1627,0.891185,27.1167,11421,684,1003.71,3,4,1,0,-0.275741,6,4,-502,-0.0640125,0.0892524,0.00492013,10701,128,11421,127963,9247354,9572001,live.pkl
1786618572,8943267925,90290758738809862,5,1643,0.891185,27.3833,11834,1110,1061.32,3,4,1,0,-0.275741,7,5,-360,-0.0632181,0.091323,0.00524202,11673,128,11834,129584,9247354,9572001,live.pkl
1786618587,8943267925,90290758738809862,5,1658,0.950907,27.6333,12085,1499,1146.95,3,4,1,0,-0.275741,8,6,-720,-0.06942,0.0921008,0.00606005,12323,128,12085,131215,9247354,9572001,live.pkl
1786618602,8943267925,90290758738809862,5,1673,0.950907,27.8833,12341,1093,840.596,3,4,1,0,-0.275741,8,4,-636,-0.0689774,0.0931839,0.00296998,12345,128,12341,132437,9247354,9572001,live.pkl
1786618618,8943267925,90290758738809862,5,1689,0.891185,28.15,11579,158,628.013,3,4,1,0,-0.275741,8,4,-916,-0.0688037,0.0866374,0.00124234,12252,128,11579,133649,9247354,9572001,live.pkl
1786618633,8943267925,90290758738809862,5,1704,0.891185,28.4,10994,-840,408.675,3,4,1,0,-0.275741,8,3,-1024,-0.0663761,0.0810683,-0.000634354,11889,128,10994,135614,9247354,9572001,live.pkl
1786618648,8943267925,90290758738809862,5,1719,0.891185,28.65,12044,-41,515.882,3,4,1,0,-0.275741,8,3,-801,-0.0674628,0.087815,1.72862e-05,11475,128,12044,137152,9247354,9572001,live.pkl
1786618663,8943267925,90290758738809862,5,1734,0.891185,28.9,11715,-626,422.557,3,4,1,0,-0.275741,8,3,-801,-0.0654938,0.0850769,-0.000598467,11783,128,11715,137699,9247354,9572001,live.pkl
1786618679,8943267925,90290758738809862,5,1750,0.794004,29.1667,10232,-1347,90.3922,3,4,1,0,-0.275741,6,1,-1484,-0.0669525,0.0725983,-0.00322008,12353,128,10232,140940,9247354,9572001,live.pkl
1786618694,8943267925,90290758738809862,5,1765,0.794004,29.4167,8792,-2202,-286.275,3,4,1,0,-0.275741,7,1,-1855,-0.0657109,0.0616558,-0.00590894,9318,128,8792,142598,9247354,9572001,live.pkl
1786618709,8943267925,90290758738809862,5,1780,0.672048,29.6667,6363,-5681,-654.314,3,4,1,0,-0.275741,6,1,-3291,-0.0728323,0.0436363,-0.00806736,9278,128,6363,145819,9247354,9572001,live.pkl
1786618725,8943267925,90290758738809862,5,1796,0.750903,29.9333,6747,-4968,-820,3,4,1,0,-0.275741,7,2,-3427,-0.0759527,0.0459345,-0.00944698,6257,128,6747,146883,9247354,9572001,live.pkl
1786618740,8943267925,90290758738809862,5,1811,0.759223,30.1833,7116,-3116,-799.216,3,4,1,0,-0.275741,7,2,-3439,-0.0769155,0.0480655,-0.00935629,6505,128,7116,148048,9247354,9572001,live.pkl
1786618755,8943267925,90290758738809862,5,1826,0.759223,30.4333,7036,-1756,-874.902,3,4,1,0,-0.275741,7,2,-3636,-0.0787657,0.0472519,-0.0098711,6880,128,7036,148904,9247354,9572001,live.pkl
1786618771,8943267925,90290758738809862,5,1840,0.794004,30.6667,7005,642,-853.421,3,4,1,0,-0.275741,7,2,-3797,-0.0801156,0.0466972,-0.00946821,7020,128,7005,150009,9247354,9572001,live.pkl
1786618786,8943267925,90290758738809862,5,1840,0.794004,30.6667,7005,642,-853.421,3,4,1,0,-0.275741,7,2,-3797,-0.0801156,0.0466972,-0.00946821,7042,128,7005,150009,9247354,9572001,live.pkl
1786618801,8943267925,90290758738809862,5,1840,0.794004,30.6667,7005,642,-853.421,3,4,1,0,-0.275741,7,2,-3797,-0.0801156,0.0466972,-0.00946821,7042,128,7005,150009,9247354,9572001,live.pkl
1786618816,8943267925,90290758738809862,5,1840,0.794004,30.6667,7005,642,-853.421,3,4,1,0,-0.275741,7,2,-3797,-0.0801156,0.0466972,-0.00946821,7042,128,7005,150009,9247354,9572001,live.pkl
1786618832,8943267925,90290758738809862,5,1854,0.742373,30.9,6501,138,-941.386,3,4,1,0,-0.275741,7,2,-4260,-0.0834794,0.0431378,-0.00989846,7042,128,6501,150703,9247354,9572001,live.pkl
1786618847,8943267925,90290758738809862,5,1870,0.742373,31.1667,6937,190,-750,3,4,1,0,-0.275741,7,1,-4316,-0.08455,0.0453023,-0.00835325,6694,128,6937,153127,9247354,9572001,live.pkl
1786618862,8943267925,90290758738809862,5,1885,0.759223,31.4167,7652,536,-608.317,3,4,1,0,-0.275741,7,1,-4145,-0.0844345,0.0494475,-0.00734582,6813,128,7652,154750,9247354,9572001,live.pkl
1786618877,8943267925,90290758738809862,5,1900,0.750903,31.6667,7255,250,-659.604,3,4,1,0,-0.275741,7,1,-4294,-0.0836612,0.0462299,-0.00767065,7236,128,7255,156933,9247354,9572001,live.pkl
1786618893,8943267925,90290758738809862,5,1916,0.742373,31.9333,6753,252,-887.171,3,4,1,0,-0.275741,7,1,-4722,-0.0864898,0.0426997,-0.00910603,7138,128,6753,158151,9247354,9572001,live.pkl
1786618908,8943267925,90290758738809862,5,1931,0.672048,32.1833,5610,-1327,-1146.91,3,4,1,0,-0.275741,7,1,-4975,-0.0841495,0.0350669,-0.0106945,6951,128,5610,159980,9247354,9572001,live.pkl
1786618923,8943267925,90290758738809862,5,1946,0.550356,32.4333,4455,-3197,-1461.19,3,4,1,0,-0.275741,6,-1,-5432,-0.0847203,0.0276356,-0.0126114,5695,128,4455,161205,9247354,9572001,live.pkl
1786618939,8943267925,90290758738809862,5,1962,0.435940,32.7,3466,-3789,-1701.12,3,4,1,0,-0.275741,5,-3,-5493,-0.0809499,0.0212776,-0.0139782,5240,128,3466,162894,9247354,9572001,live.pkl
1786618954,8943267925,90290758738809862,5,1977,0.459459,32.95,4043,-2710,-1637.76,3,4,1,0,-0.275741,5,-3,-5532,-0.0829085,0.0246112,-0.0135341,4085,128,4043,164275,9247354,9572001,live.pkl
1786618969,8943267925,90290758738809862,5,1992,0.404362,33.2,720,-4890,-2150.3,3,4,1,0,-0.275741,4,-4,-6007,-0.0750388,0.00433036,-0.0162984,2492,128,720,166268,9247354,9572001,live.pkl
1786618985,8943267925,90290758738809862,5,2008,0.404362,33.4667,584,-3871,-2054.61,3,4,1,0,-0.275741,4,-4,-6090,-0.0748326,0.00348017,-0.0153135,577,128,584,167808,9247354,9572001,live.pkl
1786619000,8943267925,90290758738809862,5,2023,0.323477,33.7167,-613,-4079,-2498.09,4,4,0,0,-0.275741,4,-4,-6336,-0.072265,-0.00360913,-0.0180442,-48,128,-613,169847,9247354,9572001,live.pkl
1786619015,8943267925,90290758738809862,5,2038,0.323477,33.9667,-741,-4784,-2458.42,4,4,0,0,-0.275741,4,-4,-6392,-0.0721223,-0.00434347,-0.0176488,-749,128,-741,170601,9247354,9572001,live.pkl
1786619031,8943267925,90290758738809862,5,2054,0.300532,34.2333,-2222,-2942,-2458.03,5,4,-1,0,-0.275741,3,-3,-6412,-0.0655219,-0.0127883,-0.0168526,-800,128,-2222,173752,9247354,9572001,live.pkl
1786619046,8943267925,90290758738809862,5,2069,0.286115,34.4833,-2622,-3206,-2252.76,5,4,-1,0,-0.275741,3,-4,-6594,-0.065752,-0.015011,-0.0151316,-2402,128,-2622,174672,9247354,9572001,live.pkl
1786619061,8943267925,90290758738809862,5,2083,0.286115,34.7167,-3219,-2606,-1897.43,5,4,-1,0,-0.275741,3,-3,-6959,-0.0671369,-0.018266,-0.0122579,-2464,128,-3219,176229,9247354,9572001,live.pkl
1786619077,8943267925,90290758738809862,5,2100,0.248428,35,-3839,-3098,-2089.34,5,4,-1,0,-0.275741,3,-4,-7305,-0.0682006,-0.0215891,-0.013327,-3242,128,-3839,177821,9247354,9572001,live.pkl
1786619092,8943267925,90290758738809862,5,2115,0.248428,35.25,-3940,-1718,-2182.11,5,4,-1,0,-0.275741,3,-4,-7451,-0.0689256,-0.0219783,-0.0138244,-3871,128,-3940,179268,9247354,9572001,live.pkl
1786619107,8943267925,90290758738809862,5,2130,0.248428,35.5,-4200,-1578,-2217.63,5,4,-1,0,-0.275741,3,-4,-7782,-0.070981,-0.0232008,-0.0139051,-4031,128,-4200,181028,9247354,9572001,live.pkl
1786619123,8943267925,90290758738809862,5,2146,0.323477,35.7667,-2365,854,-1837.25,5,4,-1,0,-0.275741,3,-4,-7755,-0.0772288,-0.0130779,-0.0117206,-4174,128,-2365,180839,9247354,9572001,live.pkl
1786619138,8943267925,90290758738809862,5,2161,0.323477,36.0167,-2164,1675,-1693.49,5,4,-1,0,-0.275741,3,-4,-7687,-0.0765005,-0.011856,-0.010748,-3526,128,-2164,182524,9247354,9572001,live.pkl
1786619153,8943267925,90290758738809862,5,2176,0.300532,36.2667,-2503,1437,-1850.98,5,4,-1,0,-0.275741,3,-4,-7843,-0.0761716,-0.013569,-0.0115434,-2042,128,-2503,184465,9247354,9572001,live.pkl
1786619168,8943267925,90290758738809862,5,2191,0.300532,36.5167,-2863,1337,-2061.76,5,4,-1,0,-0.275741,3,-4,-8101,-0.0772055,-0.0154196,-0.012719,-2331,128,-2863,185673,9247354,9572001,live.pkl
1786619184,8943267925,90290758738809862,5,2207,0.286115,36.7833,-3276,-911,-2058.18,5,4,-1,0,-0.275741,3,-4,-8617,-0.0806822,-0.0175105,-0.0124574,-2414,128,-3276,187088,9247354,9572001,live.pkl
1786619199,8943267925,90290758738809862,5,2222,0.286115,37.0333,-2996,-832,-1911.57,5,4,-1,0,-0.275741,3,-4,-8654,-0.0816207,-0.0159241,-0.0114949,-3158,128,-2996,188142,9247354,9572001,live.pkl
1786619214,8943267925,90290758738809862,5,2238,0.289062,37.3,-2476,27,-1580.33,5,4,-1,0,-0.275741,3,-4,-8543,-0.0817259,-0.0130796,-0.00940974,-2837,128,-2476,189302,9247354,9572001,live.pkl
1786619230,8943267925,90290758738809862,5,2253,0.244186,37.55,-4454,-1591,-1741.17,5,4,-1,0,-0.275741,2,-4,-9100,-0.0805505,-0.0234878,-0.00999156,-2567,128,-4454,189630,9247354,9572001,live.pkl
1786619245,8943267925,90290758738809862,5,2268,0.248428,37.8,-4738,-1462,-1608.63,5,4,-1,0,-0.275741,2,-3,-9205,-0.0804864,-0.0249271,-0.00905976,-3220,128,-4738,190074,9247354,9572001,live.pkl
1786619260,8943267925,90290758738809862,5,2283,0.244186,38.05,-5510,-2514,-1873.14,5,4,-1,0,-0.275741,2,-3,-9388,-0.0792968,-0.0288047,-0.0104737,-4561,128,-5510,191288,9247354,9572001,live.pkl
1786619276,8943267925,90290758738809862,5,2299,0.323477,38.3167,-4656,-2180,-1050.68,5,4,-1,0,-0.275741,3,-1,-9041,-0.0777241,-0.0240725,-0.00555104,-5278,128,-4656,193416,9247354,9572001,live.pkl
1786619291,8943267925,90290758738809862,5,2314,0.377778,38.5667,-4620,-166,-1020.39,5,4,-1,0,-0.275741,3,-1,-8722,-0.0741018,-0.0237537,-0.00533997,-4648,128,-4620,194496,9247354,9572001,live.pkl
1786619306,8943267925,90290758738809862,5,2329,0.323477,38.8167,-5210,-472,-901.373,5,4,-1,0,-0.275741,3,-1,-8676,-0.0709742,-0.0265272,-0.00449374,-4659,128,-5210,196402,9247354,9572001,live.pkl
1786619322,8943267925,90290758738809862,5,2346,0.389937,39.1,-4809,701,-792.468,5,4,-1,0,-0.275741,3,-1,-8350,-0.0683417,-0.024275,-0.00388277,-5100,128,-4809,198105,9247354,9572001,live.pkl
1786619337,8943267925,90290758738809862,5,2361,0.404878,39.35,-4787,-131,-501.303,5,4,-1,0,-0.275741,3,0,-8263,-0.067048,-0.023999,-0.002191,-4599,128,-4787,199467,9247354,9572001,live.pkl
1786619352,8943267925,90290758738809862,5,2376,0.404878,39.6,-4677,-57,-401.629,5,4,-1,0,-0.275741,3,0,-8243,-0.0669248,-0.0233452,-0.00162883,-4742,128,-4677,200341,9247354,9572001,live.pkl
1786619368,8943267925,90290758738809862,5,2392,0.404878,39.8667,-4684,526,-284.466,5,4,-1,0,-0.275741,3,0,-8248,-0.0667841,-0.0233262,-0.000982567,-4674,128,-4684,200804,9247354,9572001,live.pkl
1786619383,8943267925,90290758738809862,5,2407,0.248428,40.1167,-6020,-1211,-426.254,5,4,-1,0,-0.275741,2,-1,-8428,-0.0637445,-0.0297551,-0.00159596,-4688,128,-6020,202318,9247354,9572001,live.pkl
1786619398,8943267925,90290758738809862,5,2422,0.187305,40.3667,-7215,-2428,-640.065,5,4,-1,0,-0.275741,1,-2,-8776,-0.0630082,-0.0355144,-0.0026455,-4881,128,-7215,203157,9247354,9572001,live.pkl
1786619413,8943267925,90290758738809862,5,2437,0.169261,40.6167,-13150,-8473,-1749.19,5,4,-1,0,-0.275741,0,-3,-9100,-0.0466072,-0.0649774,-0.00816481,-6145,128,-13150,202378,9247354,9572001,live.pkl
1786619429,8943267925,90290758738809862,5,2453,0.160839,40.8833,-14998,-10314,-2468.99,5,4,-1,0,-0.275741,0,-3,-9237,-0.0416764,-0.0746607,-0.0120357,-7813,128,-14998,200882,9247354,9572001,live.pkl
1786619444,8943267925,90290758738809862,5,2468,0.169261,41.1333,-13079,-7059,-2133.22,5,4,-1,0,-0.275741,1,-2,-9709,-0.0520571,-0.0640873,-0.0102081,-14808,128,-13079,204081,9247354,9572001,live.pkl
1786619460,8943267925,90290758738809862,5,2484,0.170279,41.4,-11045,-3830,-1664.03,5,4,-1,0,-0.275741,1,-2,-9699,-0.0582855,-0.0541467,-0.00790475,-13016,128,-11045,203983,9247354,9572001,live.pkl
1786619475,8943267925,90290758738809862,5,2499,0.244186,41.65,-9919,3231,-1374.55,5,4,-1,0,-0.275741,2,-1,-9752,-0.0622268,-0.0483828,-0.0064214,-13004,128,-9919,205011,9247354,9572001,live.pkl
1786619490,8943267925,90290758738809862,5,2514,0.244186,41.9,-9750,5248,-1265.28,5,4,-1,0,-0.275741,2,-1,-9898,-0.0638574,-0.0471643,-0.00579554,-11070,128,-9750,206724,9247354,9572001,live.pkl
1786619506,8943267925,90290758738809862,5,2530,0.244186,42.1667,-9500,3579,-1267.01,5,4,-1,0,-0.275741,2,-1,-10043,-0.0658485,-0.0457673,-0.00581359,-9540,128,-9500,207572,9247354,9572001,live.pkl
1786619521,8943267925,90290758738809862,5,2545,0.214286,42.4167,-9951,1094,-1460.91,5,4,-1,0,-0.275741,2,-1,-10403,-0.0675367,-0.0477575,-0.00677744,-9765,128,-9951,208365,9247354,9572001,live.pkl
1786619536,8943267925,90290758738809862,5,2560,0.170279,42.6667,-12997,-3078,-1669.64,5,4,-1,0,-0.275741,1,-1,-10839,-0.0616852,-0.0627326,-0.00766998,-9799,128,-12997,207181,9247354,9572001,live.pkl
1786619551,8943267925,90290758738809862,5,2575,0.286115,42.9167,-9321,429,-895.7,5,4,-1,0,-0.275741,2,0,-10699,-0.0724534,-0.0451422,-0.00395082,-12951,128,-9321,206481,9247354,9572001,live.pkl
1786619567,8943267925,90290758738809862,5,2591,0.187305,43.1833,-12352,-2852,-1332.86,5,4,-1,0,-0.275741,2,0,-13981,-0.0957393,-0.0597252,-0.00602346,-9456,128,-12352,206814,9247354,9572001,live.pkl
