ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786639328,8943847844,90290777739858954,5,826,0.587828,13.7667,3206,,,2,1,-1,0,0.0917875,-1,,1397,0.0201408,0,0,0,1,63,37,0.0691276,,2584,128,3206,46378,,,,,live_exact.pkl
1786639343,8943847844,90290777739858954,5,826,0.587828,13.7667,3206,,,2,1,-1,0,0.0917875,-1,,1397,0.0201408,0,0,0,1,63,37,0.0691276,,2584,128,3206,46378,,,,,live_exact.pkl
1786639358,8943847844,90290777739858954,5,827,0.587828,13.7833,3206,,,2,1,-1,0,0.0917875,-1,,1397,0.0201408,0,0,0,1,63,37,0.0691276,,2584,128,3206,46378,,,,,live_exact.pkl
1786639374,8943847844,90290777739858954,5,827,0.587828,13.7833,3206,,,2,1,-1,0,0.0917875,-1,,1397,0.0201408,0,0,0,1,63,37,0.0691276,,2584,128,3206,46378,,,,,live_exact.pkl
1786639389,8943847844,90290777739858954,5,834,0.634916,13.9,3587,,,2,1,-1,0,0.0917875,0,,1621,0.0244699,0,0,0,2,64,37,0.0765161,,2584,128,3587,46879,,,,,live_exact.pkl
1786639404,8943847844,90290777739858954,5,849,0.582902,14.15,3020,,,2,1,-1,0,0.0917875,0,,1601,0.0303309,0,0,0,2,66,37,0.0623272,,3080,128,3020,48454,,,,,live_exact.pkl
1786639419,8943847844,90290777739858954,5,864,0.587828,14.4,3153,,,2,1,-1,0,0.0917875,0,,1629,0.0299542,0,0,0,3,67,37,0.0642722,,3206,128,3153,49057,,,,,live_exact.pkl
1786639435,8943847844,90290777739858954,5,880,0.554795,14.6667,3057,,,2,1,-1,0,0.0917875,0,,1414,0.0219276,0,0,0,4,65,37,0.0607452,,3320,128,3057,50325,,,,,live_exact.pkl
1786639450,8943847844,90290777739858954,5,895,0.587828,14.9167,3293,-294,,2,1,-1,0,0.0917875,0,,1440,0.0195856,0,0,0,3,71,37,0.0643529,,3167,128,3293,51171,,,,,live_exact.pkl
1786639465,8943847844,90290777739858954,5,910,0.587828,15.1667,3605,585,,2,1,-1,0,0.0917875,0,,1646,0.023762,0,0,0,3,83,37,0.0693016,,3349,128,3605,52019,,,,,live_exact.pkl
1786639481,8943847844,90290777739858954,5,925,0.554795,15.4167,3553,400,,2,1,-1,0,0.0917875,0,,1663,0.0244028,0,0,0,3,89,37,0.067242,,3695,128,3553,52839,,,,,live_exact.pkl
1786639496,8943847844,90290777739858954,5,941,0.582902,15.6833,3853,796,,2,1,-1,0,0.0917875,0,,1722,0.0226686,0,0,0,3,94,37,0.0711844,,3571,128,3853,54127,,,,,live_exact.pkl
1786639511,8943847844,90290777739858954,5,956,0.634916,15.9333,4329,1036,,2,1,-1,0,0.0917875,0,,1958,0.0259339,0,0,0,4,100,37,0.0783771,,3853,128,4329,55233,,,,,live_exact.pkl
1786639526,8943847844,90290777739858954,5,971,0.665390,16.1833,4616,1011,,2,1,-1,0,0.0917875,0,,2103,0.0278265,0,0,0,5,107,37,0.0812218,,4532,128,4616,56832,,,,,live_exact.pkl
1786639542,8943847844,90290777739858954,5,987,0.700368,16.45,5155,1602,,2,1,-1,0,0.0917875,1,,2557,0.0371643,0,0,0,5,110,37,0.0884022,,4673,128,5155,58313,,,,,live_exact.pkl
