ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786814383,8947356181,90290991328315405,5,575,0.457495,9.58333,-91,,,0,0,0,0,-0.284383,0,,665,0.0428406,0,0,0,-3,-11,1,-0.00282442,,342,128,-91,32219,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786814399,8947356181,90290991328315405,5,592,0.451647,9.86667,-55,,,0,0,0,0,-0.284383,0,,515,0.0317359,0,0,0,-2,-12,0,-0.00164616,,-34,128,-55,33411,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786814417,8947356181,90290991328315405,5,609,0.432570,10.15,-225,,,0,0,0,0,-0.284383,0,,471,0.0313205,0,0,0,-2,-12,-1,-0.00660347,,-55,128,-225,34073,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786814433,8947356181,90290991328315405,5,626,0.432302,10.4333,-361,,,0,0,0,0,-0.284383,0,,531,0.0361607,0,0,0,-1,-12,-1,-0.010327,,-32,128,-361,34957,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786814448,8947356181,90290991328315405,5,641,0.438150,10.6833,-179,-88,,0,0,0,0,-0.284383,0,,412,0.0253683,0,0,0,0,1,-2,-0.00490989,,-336,128,-179,36457,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786814464,8947356181,90290991328315405,5,657,0.438929,10.95,-363,-308,,0,0,0,0,-0.284383,0,,383,0.0260692,0,0,0,-2,-5,-1,-0.00973216,,-360,128,-363,37299,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786814479,8947356181,90290991328315405,5,672,0.416430,11.2,-286,-61,,0,0,0,0,-0.284383,0,,410,0.0256359,0,0,0,-3,-7,-2,-0.00747556,,-296,128,-286,38258,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786814496,8947356181,90290991328315405,5,689,0.414147,11.4833,-431,-70,,0,0,0,0,-0.284383,1,,437,0.0281487,0,0,0,-2,-21,-3,-0.0108501,,-530,128,-431,39723,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786814569,8947356181,90290991328315405,5,761,0.346131,12.6833,-1306,-673,,0,0,0,0,-0.284383,0,,606,0.0441241,0,0,0,-3,-28,-3,-0.0293272,,-959,128,-1306,44532,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786814585,8947356181,90290991328315405,5,778,0.363642,12.9667,-1211,-825,,0,0,0,0,-0.284383,1,,458,0.0353673,0,0,0,-2,-29,-3,-0.0265868,,-1438,128,-1211,45549,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
