ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786878018,8948533452,90291021862191109,5,1185,0.377840,19.75,-2239,648,-226.8,1,2,1,0,-0.678787,1,0,1933,0.068176,0,0,0,3,24,-8,-0.0288119,-0.00159767,-2580,128,-2239,77711,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878034,8948533452,90291021862191109,5,1202,0.423072,20.0333,-1482,1698,-90.297,1,2,1,0,-0.678787,2,1,2404,0.0726447,0,0,0,4,31,-8,-0.0187027,5.91549e-05,-2208,128,-1482,79240,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878051,8948533452,90291021862191109,5,1218,0.422039,20.3,-1555,1804,-156.954,1,2,1,0,-0.678787,2,1,2421,0.0730899,0,0,0,4,33,-8,-0.0194855,-0.00109482,-1696,128,-1555,79803,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878067,8948533452,90291021862191109,5,1235,0.396611,20.5833,-1777,622,-163.672,1,2,1,0,-0.678787,2,1,2320,0.0708286,0,0,0,4,35,-8,-0.0217836,-0.000985725,-2053,128,-1777,81575,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878084,8948533452,90291021862191109,5,1251,0.337152,20.85,-3252,-1011,-293.841,1,2,1,0,-0.678787,1,0,1936,0.0719248,0,0,0,2,31,-8,-0.0392308,-0.00160729,-2023,128,-3252,82894,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878101,8948533452,90291021862191109,5,1268,0.381162,21.1333,-2705,-1198,72.2,1,2,1,0,-0.678787,1,1,1960,0.0671964,0,0,0,2,46,-8,-0.0321331,0.00405578,-3246,128,-2705,84181,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878118,8948533452,90291021862191109,5,1284,0.357391,21.4,-4400,-2295,-277.748,1,2,1,0,-0.678787,1,1,1937,0.0763775,0,0,0,3,57,-8,-0.0505294,4.87217e-05,-2707,128,-4400,87078,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878134,8948533452,90291021862191109,5,1301,0.355425,21.6833,-5016,-3239,-351.148,1,2,1,0,-0.678787,1,1,1652,0.0728817,0,0,0,3,49,-8,-0.0564471,-0.000619765,-4351,128,-5016,88862,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878151,8948533452,90291021862191109,5,1318,0.329502,21.9667,-4781,-1513,-445.232,1,2,1,0,-0.678787,1,0,1778,0.0728084,0,0,0,3,45,-8,-0.0528725,-0.00250835,-4919,128,-4781,90425,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878168,8948533452,90291021862191109,5,1335,0.302679,22.25,-5562,-2855,-620.852,2,2,0,0,-0.678787,1,0,1641,0.073748,0,0,0,3,35,-8,-0.0605118,-0.004548,-4784,128,-5562,91916,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878185,8948533452,90291021862191109,5,1352,0.305863,22.5333,-5482,-1163,-670.693,2,2,0,0,-0.678787,1,0,1808,0.0758406,0,0,0,4,30,-8,-0.0588362,-0.00537128,-5565,128,-5482,93174,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878201,8948533452,90291021862191109,5,1369,0.313357,22.8167,-4790,157,-506.863,2,2,0,0,-0.678787,1,0,2016,0.0746104,0,0,0,5,45,-8,-0.0508018,-0.00353659,-5339,128,-4790,94288,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878218,8948533452,90291021862191109,5,1385,0.319975,23.0833,-4315,596,-428.713,2,2,0,0,-0.678787,1,0,2227,0.0748475,0,0,0,6,51,-8,-0.0451289,-0.00273297,-4719,128,-4315,95615,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878235,8948533452,90291021862191109,5,1402,0.328069,23.3667,-4407,1156,-526.047,2,2,0,0,-0.678787,1,0,2055,0.0718699,0,0,0,5,48,-8,-0.0459862,-0.004126,-4346,128,-4407,95833,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878251,8948533452,90291021862191109,5,1419,0.469442,23.65,-2230,3059,116.04,2,2,0,0,-0.678787,3,3,2906,0.0741007,0,0,0,8,48,-8,-0.0229179,0.00324876,-4404,128,-2230,97304,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878268,8948533452,90291021862191109,5,1435,0.472034,23.9167,-1880,2759,158.6,2,2,0,0,-0.678787,3,3,3201,0.0773545,0,0,0,8,54,-8,-0.0191735,0.00347867,-2484,128,-1880,98052,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878285,8948533452,90291021862191109,5,1452,0.534465,24.2,-1084,3173,430.891,2,2,0,0,-0.678787,4,4,3476,0.0769681,0,0,0,9,58,-8,-0.0109309,0.00657604,-1180,128,-1084,99168,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878301,8948533452,90291021862191109,5,1469,0.537924,24.4833,-239,4165,474.02,2,2,0,0,-0.678787,4,3,3636,0.0738008,0,0,0,8,72,-8,-0.00237686,0.00641819,-773,128,-239,100553,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878318,8948533452,90291021862191109,5,1485,0.560580,24.75,-337,1719,555.541,2,2,0,0,-0.678787,4,4,3865,0.0782815,0,0,0,7,74,-8,-0.00332252,0.00742901,-314,128,-337,101429,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878335,8948533452,90291021862191109,5,1502,0.515176,25.0333,677,2557,431.8,2,2,0,0,-0.678787,4,2,4548,0.0840389,0,0,0,7,95,-8,0.0065623,0.005053,24,128,677,103165,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878352,8948533452,90291021862191109,5,1519,0.548105,25.3167,633,1437,431.447,2,2,0,0,-0.678787,5,3,4744,0.0868187,0,0,0,8,86,-8,0.00604925,0.00503827,19,128,633,104641,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878369,8948533452,90291021862191109,5,1536,0.544852,25.6,691,1077,491.96,2,2,0,0,-0.678787,5,3,4699,0.0841459,0,0,0,10,82,-8,0.00649162,0.00563626,506,128,691,106445,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878385,8948533452,90291021862191109,5,1552,0.590037,25.8667,553,883,757.624,2,2,0,0,-0.678787,5,4,4502,0.0803961,0,0,0,9,76,-8,0.00513993,0.00884278,562,128,553,107589,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878402,8948533452,90291021862191109,5,1570,0.576603,26.1667,-30,101,535.4,2,2,0,0,-0.678787,5,4,4249,0.0785319,0,0,0,9,64,-8,-0.00027661,0.00637255,422,128,-30,108456,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878419,8948533452,90291021862191109,5,1587,0.614433,26.45,1016,494,1072.48,2,2,0,0,-0.678787,6,5,4503,0.0758319,0,0,0,9,62,-8,0.00922429,0.0118324,661,128,1016,110144,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878436,8948533452,90291021862191109,5,1603,0.630826,26.7167,1195,865,1224.31,2,2,0,0,-0.678787,6,5,4626,0.0757862,0,0,0,9,66,-8,0.0106779,0.0132659,908,128,1195,111913,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878453,8948533452,90291021862191109,5,1620,0.654590,27,1737,1313,1294.97,2,3,1,0,-0.678787,6,5,4837,0.0754377,0,0,0,9,65,-8,0.0153257,0.0135493,1151,128,1737,113339,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878470,8948533452,90291021862191109,5,1637,0.637428,27.2833,1305,298,1373.6,2,3,1,0,-0.678787,6,5,4689,0.0748175,0,0,0,7,52,-8,0.0114422,0.0143871,1451,128,1305,114051,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878486,8948533452,90291021862191109,5,1652,0.653493,27.5333,1835,823,1463.4,2,3,1,0,-0.678787,6,5,4746,0.0718161,0,0,0,8,41,-8,0.0158535,0.0149379,1863,128,1835,115747,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878503,8948533452,90291021862191109,5,1670,0.639125,27.8333,1345,111,1298.63,2,3,1,0,-0.678787,6,5,4835,0.0754709,0,0,0,8,48,-8,0.0115339,0.0132859,1434,128,1345,116613,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878520,8948533452,90291021862191109,5,1687,0.640294,28.1167,1455,-218,1143.95,2,3,1,0,-0.678787,6,5,5107,0.078574,0,0,0,10,50,-8,0.0123319,0.0114023,1452,128,1455,117987,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878535,8948533452,90291021862191109,5,1702,0.663019,28.3667,1444,139,1149.84,2,3,1,0,-0.678787,7,6,5015,0.0759926,0,0,0,10,42,-8,0.0120639,0.0114176,1338,128,1444,119696,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878552,8948533452,90291021862191109,5,1719,0.676552,28.65,1914,104,1049.9,2,3,1,0,-0.678787,8,6,4637,0.0658201,0,0,0,9,34,-8,0.0156628,0.0100463,1710,128,1914,122200,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878570,8948533452,90291021862191109,5,1737,0.656035,28.95,1939,513,758.742,2,3,1,0,-0.678787,8,5,4792,0.0675134,0,0,0,9,32,-8,0.0156998,0.00692846,1820,128,1939,123505,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878587,8948533452,90291021862191109,5,1754,0.651102,29.2333,1928,-141,593.882,2,3,1,0,-0.678787,8,4,4691,0.065354,0,0,0,8,25,-8,0.0154775,0.00520724,1886,128,1928,124568,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878604,8948533452,90291021862191109,5,1772,0.697531,29.5333,2470,664,536.436,2,4,2,0,-0.678787,8,4,4914,0.0650482,0,0,0,8,23,-8,0.0194958,0.00433122,2375,128,2470,126694,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878622,8948533452,90291021862191109,5,1789,0.700842,29.8167,2661,784,596.213,2,4,2,0,-0.678787,8,4,4957,0.0643611,0,0,0,8,22,-8,0.0208753,0.00480769,2599,128,2661,127471,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878639,8948533452,90291021862191109,5,1806,0.716271,30.1,2733,794,405.789,2,5,3,0,-0.678787,8,4,4966,0.0633637,0,0,0,7,8,-8,0.0211551,0.00288015,2804,128,2733,129189,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878656,8948533452,90291021862191109,5,1823,0.671336,30.3833,2885,269,461.176,2,5,3,0,-0.678787,8,3,5054,0.0630896,0,0,0,6,10,-8,0.022046,0.00332145,2913,128,2885,130863,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878673,8948533452,90291021862191109,5,1840,0.692456,30.6667,3699,1167,593.684,2,5,3,0,-0.678787,8,3,5500,0.0649243,0,0,0,9,25,-8,0.0278579,0.00421703,3169,128,3699,132781,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878690,8948533452,90291021862191109,5,1857,0.528488,30.95,651,-2633,45.0993,2,5,3,0,-0.678787,7,2,4640,0.0654546,0,0,0,7,23,-8,0.00480404,0.000171094,3686,128,651,135511,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878707,8948533452,90291021862191109,5,1874,0.477607,31.2333,-602,-3386,-112.895,2,5,3,0,-0.678787,6,1,4499,0.0683684,0,0,0,5,27,-8,-0.00438999,-0.000811852,1329,128,-602,137130,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878722,8948533452,90291021862191109,5,1889,0.344469,31.4833,-2493,-5304,-701,2,5,3,0,-0.678787,5,-1,4161,0.07091,0,0,0,5,22,-8,-0.0178957,-0.00541328,-689,128,-2493,139307,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786878739,8948533452,90291021862191109,5,1906,0.311103,31.7667,-3888,-7587,-1006.53,3,5,2,0,-0.678787,5,-1,3725,0.0695306,0,0,0,4,8,-8,-0.0274027,-0.00754071,-2887,128,-3888,141884,10150538,9823272,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
