ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786971055,8950618841,90291085762367500,5,345,0.661567,5.75,1226,,,0,0,0,0,0.228132,3,,31,-0.0289339,0,0,0,2,26,18,0.0612694,,1028,128,1226,20010,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786971072,8950618841,90291085762367500,5,362,0.697450,6.03333,1722,,,0,0,0,0,0.228132,4,,32,-0.0407948,0,0,0,4,29,19,0.081961,,1564,128,1722,21010,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786971088,8950618841,90291085762367500,5,378,0.726306,6.3,2265,,,0,0,0,0,0.228132,5,,206,-0.0369491,0,0,0,5,35,19,0.104018,,2258,128,2265,21775,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786971105,8950618841,90291085762367500,5,395,0.708227,6.58333,2262,,,0,0,0,0,0.228132,5,,1,-0.0537435,0,0,0,4,35,21,0.0997267,,2070,128,2262,22682,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786971122,8950618841,90291085762367500,5,412,0.746622,6.86667,2755,,,0,0,0,0,0.228132,6,,39,-0.059904,0,0,0,4,36,25,0.117569,,2334,128,2755,23433,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
