ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786653561,8944160778,90290797004573696,5,2894,0.413562,48.2333,-20186,,,6,8,2,4,0.088912,-10,,-5560,0.00266487,0,2,2,-13,-609,4,-0.0860465,,-18190,128,-20186,234594,,,,,live_exact.pkl
1786653576,8944160778,90290797004573696,5,2911,0.413562,48.5167,-20805,,,6,8,2,4,0.088912,-10,,-5911,0.00119375,0,2,2,-13,-625,4,-0.0881661,,-20090,128,-20805,235975,,,,,live_exact.pkl
1786653591,8944160778,90290797004573696,5,2926,0.413562,48.7667,-21619,,,7,8,1,4,0.088912,-10,,-6478,-0.00147156,1,2,1,-13,-633,4,-0.0908541,,-20359,128,-21619,237953,,,,,live_exact.pkl
1786653607,8944160778,90290797004573696,5,2942,0.378426,49.0333,-21799,,,7,8,1,3,0.088912,-10,,-6565,-0.0016766,1,2,1,-13,-632,4,-0.091096,,-21382,128,-21799,239297,,,,,live_exact.pkl
1786653622,8944160778,90290797004573696,5,2957,0.495043,49.2833,-16628,3558,,7,8,1,3,0.088912,-8,,-5383,-0.00383278,1,2,1,-9,-637,4,-0.0691479,,-21988,128,-16628,240470,,,,,live_exact.pkl
1786653637,8944160778,90290797004573696,5,2972,0.412844,49.5333,-25543,-4738,,7,8,1,3,0.088912,-11,,-9805,-0.0203411,1,2,1,-10,-635,4,-0.106897,,-21315,128,-25543,238949,,,,,live_exact.pkl
1786653653,8944160778,90290797004573696,5,2987,0.412844,49.7833,-25637,-4018,,7,8,1,3,0.088912,-11,,-9934,-0.0208761,1,2,1,-10,-642,4,-0.106994,,-24679,128,-25637,239611,,,,,live_exact.pkl
1786653668,8944160778,90290797004573696,5,3003,0.344828,50.05,-27001,-5202,,7,8,1,3,0.088912,-11,,-10011,-0.0180631,1,2,1,-11,-654,4,-0.111766,,-25563,128,-27001,241585,,,,,live_exact.pkl
1786653684,8944160778,90290797004573696,5,3018,0.344828,50.3,-26775,-10147,,7,8,1,3,0.088912,-11,,-9856,-0.0168653,1,2,1,-11,-659,4,-0.110286,,-26464,128,-26775,242777,,,,,live_exact.pkl
1786653699,8944160778,90290797004573696,5,3033,0.344828,50.55,-27277,-1734,,7,8,1,3,0.088912,-11,,-10117,-0.0176613,1,2,1,-11,-657,4,-0.111355,,-26840,128,-27277,244955,,,,,live_exact.pkl
