ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786703647,8944819470,90290871456243719,5,942,0.201036,15.7,-5821,,,3,0,-3,0,0.179737,-5,,-3149,-0.0500329,0,0,0,-4,-13,5,-0.105604,,-5821,128,-5821,55121,2163,7119388,,,live_exact.pkl
1786703662,8944819470,90290871456243719,5,957,0.201036,15.95,-6411,,,3,0,-3,0,0.179737,-6,,-3246,-0.0462133,0,0,0,-6,-14,5,-0.113983,,-5682,128,-6411,56245,2163,7119388,,,live_exact.pkl
1786703677,8944819470,90290871456243719,5,973,0.201036,16.2167,-6550,,,3,0,-3,0,0.179737,-6,,-3279,-0.0445911,0,0,0,-6,-18,5,-0.115066,,-6512,128,-6550,56924,2163,7119388,,,live_exact.pkl
1786703693,8944819470,90290871456243719,5,988,0.130542,16.4667,-8177,,,3,0,-3,0,0.179737,-6,,-4142,-0.0544147,0,0,0,-8,-43,4,-0.138638,,-7149,128,-8177,58981,2163,7119388,,,live_exact.pkl
1786703708,8944819470,90290871456243719,5,1004,0.132867,16.7333,-7930,-2109,,3,0,-3,0,0.179737,-6,,-4030,-0.0514979,0,0,0,-7,-39,4,-0.132105,,-8265,128,-7930,60028,2163,7119388,,,live_exact.pkl
1786703724,8944819470,90290871456243719,5,1020,0.130542,17,-8273,-1862,,3,0,-3,0,0.179737,-7,,-3845,-0.0414889,0,0,0,-9,-37,4,-0.135328,,-8601,128,-8273,61133,2163,7119388,,,live_exact.pkl
1786703740,8944819470,90290871456243719,5,1035,0.130542,17.25,-8540,-1990,,4,0,-4,0,0.179737,-7,,-4135,-0.0464281,0,0,0,-9,-34,4,-0.137079,,-8273,128,-8540,62300,2163,7119388,,,live_exact.pkl
1786703755,8944819470,90290871456243719,5,1051,0.096049,17.5167,-9944,-1767,,4,0,-4,0,0.179737,-9,,-4562,-0.044691,0,0,0,-10,-39,4,-0.156613,,-9153,128,-9944,63494,2163,7119388,,,live_exact.pkl
1786703771,8944819470,90290871456243719,5,1066,0.111628,17.7667,-9738,-1808,,4,0,-4,0,0.179737,-9,,-4517,-0.0447089,0,0,0,-10,-37,4,-0.152304,,-9752,128,-9738,63938,2163,7119388,,,live_exact.pkl
1786703786,8944819470,90290871456243719,5,1081,0.062718,18.0167,-9916,-1643,,4,0,-4,0,0.179737,-9,,-4749,-0.0467414,0,0,0,-11,-42,3,-0.150475,,-9781,128,-9916,65898,2163,7119388,,,live_exact.pkl
1786703801,8944819470,90290871456243719,5,1097,0.094293,18.2833,-10039,-1499,,4,0,-4,0,0.179737,-9,,-4971,-0.0517126,0,0,0,-10,-43,3,-0.150507,,-10031,128,-10039,66701,2163,7119388,,,live_exact.pkl
1786703817,8944819470,90290871456243719,5,1112,0.062718,18.5333,-10456,-512,,4,0,-4,0,0.179737,-9,,-5029,-0.0482636,0,0,0,-11,-44,1,-0.154296,,-10095,128,-10456,67766,2163,7119388,,,live_exact.pkl
1786703832,8944819470,90290871456243719,5,1128,0.111628,18.8,-10323,-585,,4,0,-4,0,0.179737,-8,,-5137,-0.0520382,0,0,0,-9,-52,1,-0.147981,,-10501,128,-10323,69759,2163,7119388,,,live_exact.pkl
1786703848,8944819470,90290871456243719,5,1143,0.111628,19.05,-10427,-511,,4,0,-4,0,0.179737,-8,,-5098,-0.0497004,0,0,0,-9,-61,0,-0.146841,,-10344,128,-10427,71009,2163,7119388,,,live_exact.pkl
1786703863,8944819470,90290871456243719,5,1159,0.111628,19.3167,-10126,-87,,4,0,-4,0,0.179737,-8,,-5035,-0.0492991,0,0,0,-8,-49,0,-0.140028,,-10402,128,-10126,72314,2163,7119388,,,live_exact.pkl
1786703879,8944819470,90290871456243719,5,1174,0.130542,19.5667,-9492,964,,4,0,-4,0,0.179737,-8,,-5127,-0.0566514,0,0,0,-9,-41,1,-0.129538,,-9645,128,-9492,73276,2163,7119388,,,live_exact.pkl
1786703894,8944819470,90290871456243719,5,1189,0.130542,19.8167,-9322,1001,,4,0,-4,0,0.179737,-8,,-5127,-0.0581524,0,0,0,-8,-33,1,-0.126301,,-9286,128,-9322,73808,2163,7119388,,,live_exact.pkl
1786703909,8944819470,90290871456243719,5,1205,0.130542,20.0833,-9750,677,,4,0,-4,0,0.179737,-8,,-5259,-0.0570141,0,0,0,-8,-43,1,-0.130589,,-9602,128,-9750,74662,2163,7119388,,,live_exact.pkl
1786703925,8944819470,90290871456243719,5,1220,0.193980,20.3333,-8891,1235,,4,0,-4,0,0.179737,-7,,-5019,-0.056338,0,0,0,-6,-32,1,-0.116798,,-9634,128,-8891,76123,2163,7119388,,,live_exact.pkl
