ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,model
1786622458,8943357930,90290747395854344,5,1379,0.187305,22.9833,-12982,,,3,1,-2,0,0.850817,-3,,-8026,-0.0830914,-0.1343,,-12263,128,-12982,96664,8255888,10150413,live.pkl
1786622473,8943357930,90290747395854344,5,1394,0.187305,23.2333,-13370,,,3,1,-2,0,0.850817,-3,,-8211,-0.0832919,-0.136356,,-13286,128,-13370,98052,8255888,10150413,live.pkl
1786622488,8943357930,90290747395854344,5,1410,0.187305,23.5,-13534,,,3,1,-2,0,0.850817,-3,,-8029,-0.0771894,-0.135859,,-13416,128,-13534,99618,8255888,10150413,live.pkl
1786622503,8943357930,90290747395854344,5,1425,0.187305,23.75,-14049,,,3,1,-2,0,0.850817,-3,,-8190,-0.0761255,-0.139109,,-13968,128,-14049,100993,8255888,10150413,live.pkl
1786622519,8943357930,90290747395854344,5,1440,0.187305,24,-12600,382,,3,2,-1,0,0.850817,-2,,-7885,-0.0770134,-0.122088,,-12967,128,-12600,103204,8255888,10150413,live.pkl
1786622534,8943357930,90290747395854344,5,1455,0.187305,24.25,-13042,328,,3,2,-1,0,0.850817,-2,,-8198,-0.0787439,-0.124219,,-12543,128,-13042,104992,8255888,10150413,live.pkl
1786622549,8943357930,90290747395854344,5,1470,0.187305,24.5,-13174,360,,3,2,-1,0,0.850817,-2,,-8339,-0.0792531,-0.123472,,-13340,128,-13174,106696,8255888,10150413,live.pkl
1786622565,8943357930,90290747395854344,5,1486,0.187305,24.7667,-13244,805,,3,2,-1,0,0.850817,-2,,-8487,-0.0804819,-0.122771,,-13207,128,-13244,107876,8255888,10150413,live.pkl
1786622580,8943357930,90290747395854344,5,1501,0.187305,25.0167,-13546,-946,,4,2,-2,0,0.850817,-2,,-8667,-0.0812148,-0.12373,,-13642,128,-13546,109480,8255888,10150413,live.pkl
1786622595,8943357930,90290747395854344,5,1516,0.187305,25.2667,-13335,-293,,4,2,-2,0,0.850817,-2,,-8887,-0.0850748,-0.120281,,-13501,128,-13335,110865,8255888,10150413,live.pkl
1786622610,8943357930,90290747395854344,5,1532,0.187305,25.5333,-14067,-893,,4,2,-2,0,0.850817,-2,,-9141,-0.0838676,-0.124777,,-13597,128,-14067,112737,8255888,10150413,live.pkl
1786622626,8943357930,90290747395854344,5,1537,0.187305,25.6167,-14357,-1183,,4,2,-2,0,0.850817,-2,,-9093,-0.0808925,-0.126635,,-13820,128,-14357,113373,8255888,10150413,live.pkl
1786622641,8943357930,90290747395854344,5,1537,0.187305,25.6167,-14357,-1183,,4,2,-2,0,0.850817,-2,,-9093,-0.0808925,-0.126635,,-13820,128,-14357,113373,8255888,10150413,live.pkl
1786622656,8943357930,90290747395854344,5,1544,0.180212,25.7333,-14413,-1239,,4,2,-2,0,0.850817,-2,,-9333,-0.0840159,-0.126296,,-13820,128,-14413,114121,8255888,10150413,live.pkl
1786622671,8943357930,90290747395854344,5,1560,0.180212,26,-14585,-1341,,4,2,-2,0,0.850817,-2,,-9393,-0.0831898,-0.126224,,-14637,128,-14585,115549,8255888,10150413,live.pkl
1786622687,8943357930,90290747395854344,5,1575,0.187305,26.25,-13080,466,,4,2,-2,0,0.850817,-1,,-8892,-0.0822757,-0.112119,,-14622,128,-13080,116662,8255888,10150413,live.pkl
1786622702,8943357930,90290747395854344,5,1590,0.187305,26.5,-14165,-830,,4,2,-2,0,0.850817,-2,,-9290,-0.082536,-0.120106,,-13273,128,-14165,117937,8255888,10150413,live.pkl
1786622717,8943357930,90290747395854344,5,1605,0.187305,26.75,-14094,319,,4,2,-2,0,0.850817,-2,,-9290,-0.0827826,-0.119079,,-14095,128,-14094,118358,8255888,10150413,live.pkl
1786622732,8943357930,90290747395854344,5,1621,0.187305,27.0167,-12881,1704,,4,2,-2,0,0.850817,-1,,-9310,-0.0886807,-0.108241,,-14127,128,-12881,119003,8255888,10150413,live.pkl
1786622748,8943357930,90290747395854344,5,1636,0.187305,27.2667,-13166,-86,,4,2,-2,0,0.850817,-1,,-9455,-0.0883135,-0.109169,,-13162,128,-13166,120602,8255888,10150413,live.pkl
1786622763,8943357930,90290747395854344,5,1651,0.187305,27.5167,-13279,886,,4,2,-2,0,0.850817,-1,,-9758,-0.0917696,-0.108931,,-13221,128,-13279,121903,8255888,10150413,live.pkl
1786622778,8943357930,90290747395854344,5,1666,0.187305,27.7667,-13398,696,,4,2,-2,0,0.850817,-1,,-9631,-0.0878211,-0.108759,,-13468,128,-13398,123190,8255888,10150413,live.pkl
1786622793,8943357930,90290747395854344,5,1682,0.248428,28.0333,-13195,-314,-42.1782,4,2,-2,0,0.850817,-1,2,-9631,-0.0886122,-0.106366,0.00553157,-13462,128,-13195,124053,8255888,10150413,live.pkl
1786622809,8943357930,90290747395854344,5,1697,0.286115,28.2833,-12394,772,193.267,4,2,-2,0,0.850817,0,3,-9541,-0.089806,-0.0977738,0.00764009,-13154,128,-12394,126762,8255888,10150413,live.pkl
1786622824,8943357930,90290747395854344,5,1712,0.286115,28.5333,-12780,499,149.801,4,2,-2,0,0.850817,0,3,-9332,-0.0839671,-0.0998469,0.00715472,-12575,128,-12780,127996,8255888,10150413,live.pkl
1786622839,8943357930,90290747395854344,5,1727,0.286115,28.7833,-13470,-72,115.033,4,2,-2,0,0.850817,0,3,-9496,-0.0826594,-0.103988,0.00697758,-12946,128,-13470,129534,8255888,10150413,live.pkl
1786622854,8943357930,90290747395854344,5,1743,0.248428,29.05,-13207,-12,-120.198,4,3,-1,0,0.850817,0,2,-9038,-0.0757908,-0.100754,0.00422451,-13119,128,-13207,131081,8255888,10150413,live.pkl
1786622870,8943357930,90290747395854344,5,1758,0.248428,29.3,-13531,-1137,-96.8317,4,3,-1,0,0.850817,0,2,-8915,-0.0720195,-0.102276,0.00434516,-13242,128,-13531,132299,8255888,10150413,live.pkl
1786622885,8943357930,90290747395854344,5,1773,0.248428,29.55,-12892,-112,55.8416,4,3,-1,0,0.850817,0,2,-8718,-0.0715621,-0.0970812,0.00522595,-13343,128,-12892,132796,8255888,10150413,live.pkl
1786622900,8943357930,90290747395854344,5,1789,0.248428,29.8167,-13009,461,46.5347,4,3,-1,0,0.850817,0,2,-8709,-0.0702345,-0.096617,0.00517892,-13486,128,-13009,134645,8255888,10150413,live.pkl
1786622916,8943357930,90290747395854344,5,1804,0.214286,30.0667,-13993,-786,-88.5149,4,3,-1,0,0.850817,-1,1,-8795,-0.0665943,-0.103302,0.00404519,-13321,128,-13993,135457,8255888,10150413,live.pkl
1786622931,8943357930,90290747395854344,5,1819,0.213235,30.3167,-14342,-811,-199.406,4,3,-1,0,0.850817,-1,1,-8913,-0.0665699,-0.105338,0.00295906,-13616,128,-14342,136152,8255888,10150413,live.pkl
1786622946,8943357930,90290747395854344,5,1834,0.300532,30.5667,-12190,702,372.914,4,3,-1,0,0.850817,1,3,-7962,-0.0607401,-0.0885232,0.00720277,-13207,128,-12190,137704,8255888,10150413,live.pkl
1786622962,8943357930,90290747395854344,5,1850,0.286115,30.8333,-12612,397,353.137,4,3,-1,0,0.850817,1,3,-8271,-0.062737,-0.0909537,0.00692982,-12151,128,-12612,138664,8255888,10150413,live.pkl
1786622977,8943357930,90290747395854344,5,1865,0.286115,31.0833,-13074,919,297.246,4,3,-1,0,0.850817,1,3,-8650,-0.0655477,-0.09366,0.00640593,-12583,128,-13074,139590,8255888,10150413,live.pkl
1786622992,8943357930,90290747395854344,5,1880,0.286115,31.3333,-12673,1669,80.0656,4,3,-1,0,0.850817,1,2,-8566,-0.0652562,-0.0893579,0.00447756,-12415,128,-12673,141823,8255888,10150413,live.pkl
1786623007,8943357930,90290747395854344,5,1896,0.300532,31.6,-12578,-388,311.176,4,3,-1,0,0.850817,1,3,-8437,-0.0630588,-0.087845,0.00632578,-12457,128,-12578,143184,8255888,10150413,live.pkl
1786623023,8943357930,90290747395854344,5,1911,0.300532,31.85,-12634,-22,286.275,4,3,-1,0,0.850817,1,3,-7999,-0.0553491,-0.0871334,0.00626391,-12523,128,-12634,144996,8255888,10150413,live.pkl
1786623038,8943357930,90290747395854344,5,1926,0.248428,32.1,-13757,-683,-172.328,4,3,-1,0,0.850817,1,2,-8353,-0.0543727,-0.0932153,0.00295586,-12626,128,-13757,147583,8255888,10150413,live.pkl
1786623053,8943357930,90290747395854344,5,1942,0.244186,32.3667,-14353,-1680,-232.745,4,3,-1,0,0.850817,1,2,-8561,-0.0541347,-0.09623,0.00253705,-14065,128,-14353,149153,8255888,10150413,live.pkl
1786623069,8943357930,90290747395854344,5,1957,0.300532,32.6167,-12885,-307,77.2549,4,3,-1,0,0.850817,1,2,-8500,-0.0586264,-0.0844348,0.00480316,-13598,128,-12885,152603,8255888,10150413,live.pkl
1786623084,8943357930,90290747395854344,5,1972,0.300532,32.8667,-12854,-220,106.667,4,3,-1,0,0.850817,1,2,-8556,-0.0589443,-0.0837896,0.00489592,-12891,128,-12854,153408,8255888,10150413,live.pkl
1786623099,8943357930,90290747395854344,5,1987,0.286115,33.1167,-13355,402,-31.4754,4,3,-1,0,0.850817,1,2,-8558,-0.0564269,-0.0863479,0.00393795,-13132,128,-13355,154665,8255888,10150413,live.pkl
1786623114,8943357930,90290747395854344,5,2003,0.244186,33.3833,-13561,792,-228.824,4,3,-1,0,0.850817,1,1,-6753,-0.0335736,-0.0868465,0.0021426,-13291,128,-13561,156149,8255888,10150413,live.pkl
1786623130,8943357930,90290747395854344,5,2018,0.286115,33.6333,-12403,482,73.9216,4,4,0,0,0.850817,1,1,-6432,-0.033648,-0.0786578,0.00415472,-13631,128,-12403,157683,8255888,10150413,live.pkl
1786623145,8943357930,90290747395854344,5,2033,0.248428,33.8833,-12820,34,127.451,4,4,0,0,0.850817,1,1,-6550,-0.0331979,-0.080701,0.00456611,-13002,128,-12820,158858,8255888,10150413,live.pkl
1786623160,8943357930,90290747395854344,5,2048,0.286115,34.1333,-12578,777,123.738,4,4,0,0,0.850817,1,1,-6123,-0.0284215,-0.0784752,0.00438282,-12857,128,-12578,160280,8255888,10150413,live.pkl
1786623175,8943357930,90290747395854344,5,2064,0.286115,34.4,-12638,923,175.098,4,4,0,0,0.850817,1,1,-6073,-0.0273002,-0.0782054,0.0047197,-12729,128,-12638,161600,8255888,10150413,live.pkl
1786623191,8943357930,90290747395854344,5,2079,0.286115,34.65,-12010,393,172.941,4,4,0,0,0.850817,1,1,-5728,-0.0249174,-0.0733632,0.00465059,-12653,128,-12010,163706,8255888,10150413,live.pkl
1786623206,8943357930,90290747395854344,5,2094,0.286115,34.9,-12227,593,153.836,4,4,0,0,0.850817,1,1,-5616,-0.0223806,-0.0741844,0.00441297,-12362,128,-12227,164819,8255888,10150413,live.pkl
1786623221,8943357930,90290747395854344,5,2110,0.323477,35.1667,-12175,403,356.471,4,4,0,0,0.850817,1,2,-5599,-0.0222973,-0.0736589,0.00581241,-12224,128,-12175,165289,8255888,10150413,live.pkl
1786623237,8943357930,90290747395854344,5,2125,0.323477,35.4167,-12317,321,397.059,4,4,0,0,0.850817,1,2,-5798,-0.0238656,-0.0741028,0.00612458,-12160,128,-12317,166215,8255888,10150413,live.pkl
1786623252,8943357930,90290747395854344,5,2140,0.170279,35.6667,-14570,-2560,-466.667,4,4,0,0,0.850817,0,-1,-5846,-0.0159175,-0.0876433,0.000172528,-12148,128,-14570,166242,8255888,10150413,live.pkl
1786623267,8943357930,90290747395854344,5,2155,0.170279,35.9167,-14304,-2077,-332.852,4,4,0,0,0.850817,0,-1,-5767,-0.015915,-0.0858367,0.00100662,-14543,128,-14304,166642,8255888,10150413,live.pkl
1786623282,8943357930,90290747395854344,5,2171,0.180212,36.1833,-13990,-1815,-179.608,4,4,0,0,0.850817,0,-1,-5728,-0.0165779,-0.0838287,0.00192771,-14302,128,-13990,166888,8255888,10150413,live.pkl
1786623299,8943357930,90290747395854344,5,2186,0.170279,36.4333,-14317,-2000,-322.353,4,4,0,0,0.850817,0,-1,-5827,-0.0163382,-0.0851437,0.000826304,-14012,128,-14317,168151,8255888,10150413,live.pkl
1786623315,8943357930,90290747395854344,5,2203,0.180212,36.7167,-15018,-448,-476.873,4,4,0,0,0.850817,0,-1,-6271,-0.0184463,-0.0875654,5.46373e-05,-14556,128,-15018,171506,8255888,10150413,live.pkl
1786623330,8943357930,90290747395854344,5,2218,0.170279,36.9667,-15546,-1242,-569.121,4,4,0,0,0.850817,0,-1,-6443,-0.0183334,-0.0898841,-0.000537595,-14736,128,-15546,172956,8255888,10150413,live.pkl
1786623345,8943357930,90290747395854344,5,2233,0.170279,37.2167,-15309,-1319,-303.322,4,4,0,0,0.850817,0,-1,-6423,-0.0189375,-0.0875505,0.00110713,-15339,128,-15309,174859,8255888,10150413,live.pkl
1786623360,8943357930,90290747395854344,5,2249,0.169261,37.4833,-16062,-1745,-334.007,4,4,0,0,0.850817,0,-1,-6993,-0.0230649,-0.0911185,0.000999004,-15120,128,-16062,176276,8255888,10150413,live.pkl
1786623376,8943357930,90290747395854344,5,2264,0.169261,37.7333,-16665,-1647,-738.762,4,4,0,0,0.850817,0,-1,-7111,-0.0221551,-0.0935232,-0.00177625,-16098,128,-16665,178191,8255888,10150413,live.pkl
1786623391,8943357930,90290747395854344,5,2279,0.180212,37.9833,-15646,-100,-545.668,4,4,0,0,0.850817,0,-1,-6790,-0.021865,-0.0873561,-0.000697028,-16312,128,-15646,179106,8255888,10150413,live.pkl
1786623406,8943357930,90290747395854344,5,2295,0.180212,38.25,-15708,-399,-458.377,4,4,0,0,0.850817,0,-1,-6992,-0.0238026,-0.0873259,-0.000190508,-15627,128,-15708,179878,8255888,10150413,live.pkl
1786623422,8943357930,90290747395854344,5,2310,0.180212,38.5,-15841,221,-445.603,4,4,0,0,0.850817,0,-1,-6992,-0.0233889,-0.0877992,-0.000186193,-15583,128,-15841,180423,8255888,10150413,live.pkl
1786623437,8943357930,90290747395854344,5,2325,0.160839,38.75,-18958,-2293,-1281.11,4,4,0,0,0.850817,-1,-2,-7083,-0.0133265,-0.105252,-0.00519757,-15733,128,-18958,180120,8255888,10150413,live.pkl
1786623452,8943357930,90290747395854344,5,2341,0.169261,39.0167,-17025,-1379,-819.156,4,4,0,0,0.850817,-1,-2,-6059,-0.00937304,-0.0936855,-0.00252945,-17624,128,-17025,181725,8255888,10150413,live.pkl
1786623468,8943357930,90290747395854344,5,2356,0.169261,39.2667,-16691,-983,-801.234,4,4,0,0,0.850817,-1,-2,-6199,-0.0120033,-0.0915644,-0.00254985,-18641,128,-16691,182287,8255888,10150413,live.pkl
1786623483,8943357930,90290747395854344,5,2371,0.170279,39.5167,-16169,-328,-690.098,4,4,0,0,0.850817,-1,-2,-6199,-0.0138172,-0.0884824,-0.00200852,-16309,128,-16169,182737,8255888,10150413,live.pkl
1786623498,8943357930,90290747395854344,5,2386,0.170279,39.7667,-16629,2329,-902.736,4,4,0,0,0.850817,-1,-2,-5809,-0.00823536,-0.0896544,-0.00318393,-16309,128,-16629,185479,8255888,10150413,live.pkl
1786623513,8943357930,90290747395854344,5,2402,0.169261,40.0333,-17154,-129,-959.805,4,4,0,0,0.850817,-1,-2,-6014,-0.00860706,-0.0912097,-0.00331662,-17013,128,-17154,188072,8255888,10150413,live.pkl
1786623529,8943357930,90290747395854344,5,2417,0.170279,40.2833,-16900,-209,-923.453,4,4,0,0,0.850817,-1,-2,-6121,-0.0102536,-0.0891416,-0.00302594,-16583,128,-16900,189586,8255888,10150413,live.pkl
1786623544,8943357930,90290747395854344,5,2432,0.173913,40.5333,-16246,-77,-767.883,4,4,0,0,0.850817,-1,-2,-5742,-0.00787158,-0.0848382,-0.00209811,-17290,128,-16246,191494,8255888,10150413,live.pkl
1786623559,8943357930,90290747395854344,5,2448,0.170279,40.8,-16709,-80,-416.688,4,4,0,0,0.850817,-1,-1,-5343,-0.00220869,-0.0865092,0.000220924,-16688,128,-16709,193147,8255888,10150413,live.pkl
1786623575,8943357930,90290747395854344,5,2463,0.187305,41.05,-16860,294,-497.922,4,5,1,0,0.850817,-1,-1,-5591,-0.00421422,-0.0866419,-0.000156863,-16709,128,-16860,194594,8255888,10150413,live.pkl
1786623590,8943357930,90290747395854344,5,2478,0.187305,41.3,-16986,-86,-585.537,4,5,1,0,0.850817,-1,-1,-5207,0.000199607,-0.0867208,-0.000565233,-16769,128,-16986,195870,8255888,10150413,live.pkl
1786623605,8943357930,90290747395854344,5,2493,0.187305,41.55,-15862,384,-301.954,4,6,2,0,0.850817,-1,-1,-4781,0.00122172,-0.0801427,0.0009774,-16745,128,-15862,197922,8255888,10150413,live.pkl
1786623620,8943357930,90290747395854344,5,2509,0.187305,41.8167,-16509,200,-292.353,4,6,2,0,0.850817,-1,-1,-5074,0.000315768,-0.0830111,0.000893008,-16218,128,-16509,198877,8255888,10150413,live.pkl
1786623636,8943357930,90290747395854344,5,2524,0.187305,42.0667,-16381,479,-163.725,4,6,2,0,0.850817,-1,-1,-5535,-0.00450791,-0.0815393,0.00163624,-16519,128,-16381,200897,8255888,10150413,live.pkl
1786623651,8943357930,90290747395854344,5,2539,0.187305,42.3167,-16643,343,-261.569,4,6,2,0,0.850817,-1,-1,-6009,-0.00829255,-0.0819872,0.00109084,-16920,128,-16643,202995,8255888,10150413,live.pkl
1786623666,8943357930,90290747395854344,5,2555,0.213235,42.5833,-16448,-586,-75.6863,4,6,2,0,0.850817,-1,-1,-5729,-0.00597613,-0.0804162,0.00209849,-16203,128,-16448,204536,8255888,10150413,live.pkl
1786623682,8943357930,90290747395854344,5,2570,0.187305,42.8333,-16933,-424,-52.549,4,6,2,0,0.850817,-1,-1,-6559,-0.0130275,-0.082565,0.00214868,-16011,128,-16933,205087,8255888,10150413,live.pkl
1786623697,8943357930,90290747395854344,5,2585,0.187305,43.0833,-17230,-849,-310.588,4,6,2,0,0.850817,-1,-1,-5415,-0.00211247,-0.0837546,0.000706171,-16579,128,-17230,205720,8255888,10150413,live.pkl
1786623712,8943357930,90290747395854344,5,2600,0.187305,43.3333,-16913,-270,-237.049,4,6,2,0,0.850817,-1,-1,-5098,0.000197755,-0.0816947,0.00110778,-17078,128,-16913,207027,8255888,10150413,live.pkl
1786623727,8943357930,90290747395854344,5,2616,0.244186,43.6,-15824,624,3.33333,4,6,2,0,0.850817,-1,-1,-3444,0.0125538,-0.0762419,0.00226615,-16944,128,-15824,207550,8255888,10150413,live.pkl
1786623743,8943357930,90290747395854344,5,2631,0.323477,43.85,-16369,564,507.647,4,6,2,0,0.850817,-1,0,-3404,0.0144091,-0.0786279,0.00522041,-16191,128,-16369,208183,8255888,10150413,live.pkl
1786623758,8943357930,90290747395854344,5,2646,0.300532,44.1,-16785,445,47.2131,4,6,2,0,0.850817,-1,0,-3349,0.0160575,-0.0801427,0.00266417,-16386,128,-16785,209439,8255888,10150413,live.pkl
1786623773,8943357930,90290747395854344,5,2662,0.289062,44.3667,-17921,-1008,-241.176,4,6,2,0,0.850817,-1,0,-3578,0.0166661,-0.0842925,0.00142587,-16668,128,-17921,212605,8255888,10150413,live.pkl
1786623789,8943357930,90290747395854344,5,2677,0.300532,44.6167,-17094,-1270,-181.373,4,6,2,0,0.850817,-1,0,-2892,0.0207916,-0.079728,0.00171654,-16828,128,-17094,214404,8255888,10150413,live.pkl
1786623804,8943357930,90290747395854344,5,2692,0.187305,44.8667,-18281,-1912,-323.922,4,6,2,0,0.850817,-2,-1,-2597,0.0265446,-0.0845642,0.000998073,-17795,128,-18281,216179,8255888,10150413,live.pkl
1786623819,8943357930,90290747395854344,5,2707,0.187305,45.1167,-18564,-1779,-277.377,5,6,1,0,0.850817,-2,-1,-2295,0.0301014,-0.085289,0.00116474,-17051,128,-18564,217660,8255888,10150413,live.pkl
1786623834,8943357930,90290747395854344,5,2723,0.187305,45.3833,-18827,-906,-377.843,5,6,1,0,0.850817,-2,-1,-2435,0.0290864,-0.085854,0.000644637,-18788,128,-18827,219291,8255888,10150413,live.pkl
1786623850,8943357930,90290747395854344,5,2738,0.187305,45.6333,-18449,-1355,-431.961,5,6,1,0,0.850817,-2,-1,-1886,0.0329271,-0.0834883,0.000264675,-19079,128,-18449,220977,8255888,10150413,live.pkl
1786623865,8943357930,90290747395854344,5,2753,0.187305,45.8833,-19498,-1217,-548.656,5,6,1,0,0.850817,-2,-1,-2400,0.0309169,-0.0875551,-0.000205747,-19095,128,-19498,222694,8255888,10150413,live.pkl
1786623880,8943357930,90290747395854344,5,2768,0.187305,46.1333,-19055,-491,-431.803,5,6,1,0,0.850817,-2,-1,-2153,0.0318091,-0.0849778,0.000327367,-18960,128,-19055,224235,8255888,10150413,live.pkl
1786623895,8943357930,90290747395854344,5,2784,0.187305,46.4,-18493,334,-295.49,5,6,1,0,0.850817,-2,-1,-1809,0.0331697,-0.0819758,0.000930391,-19369,128,-18493,225591,8255888,10150413,live.pkl
1786623911,8943357930,90290747395854344,5,2799,0.187305,46.65,-18572,-123,-531.373,5,6,1,0,0.850817,-2,-1,-1809,0.0333352,-0.0822403,-0.000411299,-18312,128,-18572,225826,8255888,10150413,live.pkl
1786623926,8943357930,90290747395854344,5,2814,0.213235,46.9,-18135,1363,-319.869,5,6,1,0,0.850817,-2,-1,-2521,0.0249619,-0.0795489,0.000681091,-18556,128,-18135,227973,8255888,10150413,live.pkl
1786623941,8943357930,90290747395854344,5,2830,0.323477,47.1667,-16503,2552,-23.9216,5,6,1,0,0.850817,-1,0,-2391,0.0213912,-0.0717606,0.00191739,-18227,128,-16503,229973,8255888,10150413,live.pkl
1786623957,8943357930,90290747395854344,5,2845,0.389937,47.4167,-14978,3515,326.471,5,6,1,0,0.850817,-1,0,-2709,0.0147449,-0.0649388,0.00334284,-16592,128,-14978,230648,8255888,10150413,live.pkl
1786623972,8943357930,90290747395854344,5,2860,0.389937,47.6667,-13812,4760,518.557,5,6,1,0,0.850817,-1,0,-2464,0.0136658,-0.059555,0.00410383,-15790,128,-13812,231920,8255888,10150413,live.pkl
1786623987,8943357930,90290747395854344,5,2875,0.244186,47.9167,-16766,1369,32.8525,5,6,1,0,0.850817,-2,-1,-3898,0.00913729,-0.0715407,0.0021687,-15047,128,-16766,234356,8255888,10150413,live.pkl
1786624002,8943357930,90290747395854344,5,2891,0.244186,48.1833,-17146,-643,16.4706,5,6,1,0,0.850817,-2,-1,-4336,0.0063157,-0.0726661,0.00217422,-15648,128,-17146,235956,8255888,10150413,live.pkl
1786624018,8943357930,90290747395854344,5,2906,0.244186,48.4333,-17726,-2748,-159.412,5,6,1,0,0.850817,-2,-1,-4951,0.0026249,-0.0745874,0.00139358,-16639,128,-17726,237654,8255888,10150413,live.pkl
1786624033,8943357930,90290747395854344,5,2921,0.244186,48.6833,-17594,-3782,-348.197,5,6,1,0,0.850817,-2,-1,-1194,0.0319607,-0.0736989,0.000500249,-17575,128,-17594,238728,8255888,10150413,live.pkl
1786624048,8943357930,90290747395854344,5,2936,0.187305,48.9333,-19062,-2296,-529.77,5,6,1,0,0.850817,-2,-1,-1404,0.0333276,-0.0791027,-9.33873e-05,-17629,128,-19062,240978,8255888,10150413,live.pkl
1786624064,8943357930,90290747395854344,5,2952,0.187305,49.2,-21379,-4233,-900.784,5,6,1,0,0.850817,-3,-2,-2849,0.0263161,-0.0883287,-0.00160511,-18339,128,-21379,242039,8255888,10150413,live.pkl
1786624079,8943357930,90290747395854344,5,2967,0.117647,49.45,-27067,-9341,-1799.21,5,6,1,0,0.850817,-6,-5,-3637,0.0334472,-0.111191,-0.0052916,-19136,128,-27067,243427,8255888,10150413,live.pkl
1786624094,8943357930,90290747395854344,5,2982,0.117647,49.7,-29418,-11824,-2424.39,5,6,1,0,0.850817,-6,-5,-4216,0.0337428,-0.119546,-0.00783296,-22699,128,-29418,246082,8255888,10150413,live.pkl
1786624109,8943357930,90290747395854344,5,2998,0.160839,49.9667,-35136,-16074,-3304.9,5,6,1,0,0.850817,-6,-4,-6731,0.0259407,-0.145973,-0.012041,-27943,128,-35136,240702,8255888,10150413,live.pkl
1786624125,8943357930,90290747395854344,5,3013,0.160839,50.2167,-34737,-13358,-3171.18,5,6,1,0,0.850817,-6,-4,-6392,0.0284133,-0.143601,-0.0114338,-32998,128,-34737,241899,8255888,10150413,live.pkl
1786624140,8943357930,90290747395854344,5,3028,0.160839,50.4667,-35014,-7947,-3184.33,5,6,1,0,0.850817,-6,-4,-6476,0.0284011,-0.144015,-0.0114415,-35276,128,-35014,243128,8255888,10150413,live.pkl
1786624155,8943357930,90290747395854344,5,3043,0.160839,50.7167,-34820,-5402,-3220.52,5,6,1,0,0.850817,-6,-4,-5927,0.0326373,-0.142445,-0.0115979,-35021,128,-34820,244446,8255888,10150413,live.pkl
1786624171,8943357930,90290747395854344,5,3059,0.169261,50.9833,-31207,3929,-2295.88,5,6,1,0,0.850817,-5,-3,-5416,0.028382,-0.127073,-0.00774863,-34764,128,-31207,245583,8255888,10150413,live.pkl
1786624186,8943357930,90290747395854344,5,3074,0.180212,51.2333,-27994,6743,-1752.75,5,6,1,0,0.850817,-4,-2,-4449,0.0294946,-0.113728,-0.00563736,-32730,128,-27994,246148,8255888,10150413,live.pkl
1786624201,8943357930,90290747395854344,5,3089,0.180212,51.4833,-28253,6761,-1920,5,6,1,0,0.850817,-4,-2,-4795,0.0271217,-0.114154,-0.00633014,-29435,128,-28253,247499,8255888,10150413,live.pkl
1786624217,8943357930,90290747395854344,5,3105,0.180212,51.75,-26375,8445,-1530,5,6,1,0,0.850817,-4,-2,-3451,0.0339489,-0.105558,-0.00457207,-27903,128,-26375,249863,8255888,10150413,live.pkl
1786624232,8943357930,90290747395854344,5,3120,0.180212,52,-25418,5789,-1428.04,5,6,1,0,0.850817,-4,-2,-3195,0.0336773,-0.101378,-0.00428014,-27264,128,-25418,250726,8255888,10150413,live.pkl
1786624247,8943357930,90290747395854344,5,3135,0.170279,52.25,-23853,4141,-1445.9,5,6,1,0,0.850817,-4,-3,-2759,0.0331497,-0.094381,-0.00444991,-26182,128,-23853,252731,8255888,10150413,live.pkl
