ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786908021,8949513539,90291048427693065,5,1855,0.899787,30.9167,11317,1543,,2,6,4,0,0.42762,25,,2156,-0.0146974,0,1,1,10,-183,-6,0.0870411,,9491,128,11317,130019,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908038,8949513539,90291048427693065,5,1871,0.921509,31.1833,12520,3795,,2,7,5,0,0.42762,25,,2716,-0.010862,0,2,2,10,-166,-6,0.0941679,,11283,128,12520,132954,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908054,8949513539,90291048427693065,5,1887,0.929274,31.45,13116,3592,,2,7,5,0,0.42762,26,,2763,-0.0124634,0,2,2,10,-167,-7,0.0974182,,11532,128,13116,134636,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908071,8949513539,90291048427693065,5,1904,0.965515,31.7333,15688,6201,,2,8,6,2,0.42762,26,,3426,-0.0133678,0,2,2,10,-165,-7,0.115008,,12892,128,15688,136408,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908087,8949513539,90291048427693065,5,1920,0.964342,32,15301,3873,,2,8,6,2,0.42762,27,,3371,-0.0120259,0,2,2,10,-179,-7,0.110828,,15809,128,15301,138061,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908103,8949513539,90291048427693065,5,1936,0.963717,32.2667,15505,3057,,2,8,6,3,0.42762,27,,3153,-0.015949,0,2,2,10,-172,-7,0.109986,,15642,128,15505,140973,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908119,8949513539,90291048427693065,5,1953,0.962988,32.55,15473,920,,2,8,6,3,0.42762,27,,2946,-0.0187779,0,2,2,10,-173,-6,0.109178,,16005,128,15473,141723,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908136,8949513539,90291048427693065,5,1970,0.959185,32.8333,14919,-769,,2,8,6,3,0.42762,27,,2724,-0.0194679,0,2,2,10,-180,-6,0.104334,,15119,128,14919,142993,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908153,8949513539,90291048427693065,5,1986,0.983224,33.1,14146,-1211,1899.87,2,8,6,3,0.42762,27,9,2731,-0.0165856,0,2,2,10,-183,-6,0.0980332,0.0115897,14660,128,14146,144298,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908169,8949513539,90291048427693065,5,2003,0.983893,33.3833,14227,-1297,1884.71,2,8,6,3,0.42762,27,9,2736,-0.0168585,0,2,2,11,-187,-6,0.0979504,0.0114004,14280,128,14227,145247,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908186,8949513539,90291048427693065,5,2019,0.981272,33.65,13953,-1568,1359.01,2,8,6,3,0.42762,27,6,2729,-0.0153723,0,2,2,11,-200,-6,0.0946203,0.00680922,13961,128,13953,147463,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908202,8949513539,90291048427693065,5,2035,0.979899,33.9167,13458,-1461,998.671,2,8,6,3,0.42762,27,6,2535,-0.0159223,0,2,2,9,-215,-6,0.0905409,0.00394853,13548,128,13458,148640,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908218,8949513539,90291048427693065,5,2051,0.982273,34.1833,14422,148,1075.48,2,8,6,3,0.42762,28,7,3166,-0.0114131,0,2,2,8,-214,-6,0.0958247,0.00413229,13277,128,14422,150504,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908234,8949513539,90291048427693065,5,2067,0.971158,34.45,11714,-2513,580.132,2,8,6,3,0.42762,27,5,2249,-0.0126452,0,2,2,6,-215,-6,0.0768051,0.000996116,13420,128,11714,152516,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908250,8949513539,90291048427693065,5,2084,0.970961,34.7333,11914,-1782,575.083,2,8,6,3,0.42762,27,5,2075,-0.0154929,0,2,2,5,-217,-6,0.0775712,0.00103763,11733,128,11914,153588,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908267,8949513539,90291048427693065,5,2100,0.976837,35,13256,-301,684.984,2,8,6,3,0.42762,28,5,2417,-0.0150366,0,2,2,8,-223,-6,0.0856475,0.00152378,12305,128,13256,154774,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908283,8949513539,90291048427693065,5,2116,0.984910,35.2667,15933,1583,1364.75,2,8,6,3,0.42762,29,7,2731,-0.0202477,0,2,2,9,-214,-6,0.103204,0.00631956,13616,128,15933,154383,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908299,8949513539,90291048427693065,5,2132,0.985303,35.5333,16401,4687,1344.04,2,8,6,3,0.42762,30,7,2731,-0.0215475,0,2,2,10,-221,-6,0.105658,0.00607986,16057,128,16401,155227,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908315,8949513539,90291048427693065,5,2149,0.982009,35.8167,15586,3758,1000.4,2,8,6,3,0.42762,29,5,2274,-0.0246149,0,2,2,10,-213,-6,0.0995389,0.00353758,16135,128,15586,156582,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908332,8949513539,90291048427693065,5,2165,0.959732,36.0833,13584,92,422.745,2,8,6,3,0.42762,28,3,1464,-0.0281656,0,2,2,8,-226,-6,0.0855448,-0.000408595,14934,128,13584,158794,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908348,8949513539,90291048427693065,5,2181,0.957540,36.35,12750,-3183,89.505,2,8,6,3,0.42762,28,3,1133,-0.0293643,0,2,2,7,-249,-6,0.0797543,-0.00242624,12924,128,12750,159866,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908364,8949513539,90291048427693065,5,2198,0.959967,36.6333,13774,-1794,-152.745,2,8,6,3,0.42762,29,3,1583,-0.0273071,0,2,2,7,-244,-6,0.0856219,-0.00425589,12735,128,13774,160870,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908381,8949513539,90291048427693065,5,2214,0.972475,36.9,14661,-925,-227.525,2,8,6,3,0.42762,31,4,2365,-0.0208645,0,2,2,12,-244,-6,0.0912565,-0.00472095,13639,128,14661,160657,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908397,8949513539,90291048427693065,5,2231,0.962830,37.1833,15081,1497,-275.4,2,8,6,3,0.42762,31,3,2466,-0.0210909,0,2,2,11,-240,-6,0.0936807,-0.00491789,13606,128,15081,160983,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908413,8949513539,90291048427693065,5,2247,0.982076,37.45,17038,4120,296.863,2,8,6,4,0.42762,31,4,3021,-0.020546,0,2,2,11,-234,-6,0.104273,-0.00110725,15138,128,17038,163398,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908430,8949513539,90291048427693065,5,2264,0.984678,37.7333,17967,4693,610.565,2,8,6,4,0.42762,32,5,3444,-0.0185014,0,2,2,11,-226,-6,0.109083,0.000906599,17103,128,17967,164709,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908446,8949513539,90291048427693065,5,2280,0.990744,38,20440,5603,1191.68,2,9,7,6,0.42762,33,6,3995,-0.0192669,0,3,3,12,-231,-6,0.121589,0.00425268,17573,128,20440,168108,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908462,8949513539,90291048427693065,5,2296,0.990871,38.2667,21193,6112,1409.4,2,9,7,6,0.42762,34,7,3691,-0.025673,0,3,3,14,-235,-6,0.12528,0.00552084,20463,128,21193,169165,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908479,8949513539,90291048427693065,5,2312,0.990914,38.5333,22866,5832,1848.87,2,10,8,6,0.42762,34,7,3789,-0.0297914,0,3,3,14,-231,-6,0.133001,0.00797998,20855,128,22866,171924,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908495,8949513539,90291048427693065,5,2329,0.990914,38.8167,23018,5051,1833.84,2,10,8,6,0.42762,34,7,3690,-0.0310548,0,3,3,14,-225,-5,0.133063,0.00793708,22099,128,23018,172986,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908511,8949513539,90291048427693065,5,2345,0.990729,39.0833,25212,4789,2117.94,2,11,9,6,0.42762,36,8,4209,-0.0316599,0,3,3,15,-224,-5,0.143881,0.00932004,24050,128,25212,175228,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908528,8949513539,90291048427693065,5,2362,0.990667,39.3667,26737,4683,2977.28,2,11,9,6,0.42762,37,10,5203,-0.0244253,0,3,3,18,-224,-5,0.151883,0.0148304,25215,128,26737,176037,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908544,8949513539,90291048427693065,6,2366,0.985432,39.4333,26723,4669,2935.48,,,,,0.42762,37,10,5203,-0.0243097,,,,18,-223,-5,0.151672,0.0145945,25207,128,26723,176189,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908561,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908577,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908594,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908611,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908627,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908643,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908659,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908676,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908692,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908708,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908724,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908741,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908757,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908774,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908790,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908806,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908824,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908840,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908856,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908872,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908889,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908905,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908922,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908939,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908956,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908972,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786908989,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909005,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909022,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909038,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909055,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909072,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909089,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909108,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909124,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909141,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909157,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909173,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909189,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909206,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909222,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909238,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909254,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909270,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909286,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909303,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909319,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909335,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909352,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909368,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909384,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909400,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909416,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909433,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909449,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909465,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909482,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786909498,8949513539,90291048427693065,6,2366,0.985432,39.4333,26711,4657,2933.11,,,,,0.42762,37,10,5203,-0.0242237,,,,18,-223,-5,0.151539,0.0145682,25207,128,26711,176265,,,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
