ts,match_id,server_steam_id,game_state,game_time,p,minute,gold_adv,gold_adv_d1,gold_adv_slope5,radiant_towers_lost,dire_towers_lost,tower_adv,rax_adv,draft_logit,kills_adv,kills_adv_d5,nw_top_adv,nw_conc_adv,radiant_t3_lost,dire_t3_lost,t3_adv,level_adv,lh_adv,dn_adv,gold_adv_norm,gold_adv_norm_slope5,graph_gold_last,graph_gold_len,nw_adv,nw_total,team_id_radiant,team_id_dire,p_stratz,stratz_time,model
1786825536,8947635620,90290997055499281,5,405,0.561811,6.75,1357,-590,,0,0,0,0,-0.198513,4,,-248,-0.0512179,0,0,0,0,-13,9,0.0573663,,1470,128,1357,23655,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825552,8947635620,90290997055499281,5,421,0.571109,7.01667,1361,-611,,0,0,0,0,-0.198513,4,,-77,-0.0357878,0,0,0,0,-16,9,0.0557855,,1439,128,1361,24397,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825569,8947635620,90290997055499281,5,438,0.588836,7.3,1767,184,,0,0,0,0,-0.198513,5,,-42,-0.0405557,0,0,0,2,-13,8,0.0696464,,1775,128,1767,25371,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825587,8947635620,90290997055499281,5,456,0.579139,7.6,1630,23,,0,0,0,0,-0.198513,5,,8,-0.0321459,0,0,0,2,-14,6,0.0619207,,1580,128,1630,26324,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825604,8947635620,90290997055499281,5,473,0.579578,7.88333,1260,-179,,0,0,0,0,-0.198513,5,,-141,-0.0361821,0,0,0,2,-20,6,0.0459988,,996,128,1260,27392,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825621,8947635620,90290997055499281,5,490,0.563430,8.16667,1204,-571,,0,0,0,0,-0.198513,5,,-110,-0.0320223,0,0,0,0,-21,5,0.0429448,,1250,128,1204,28036,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825638,8947635620,90290997055499281,5,507,0.566668,8.45,1315,-434,,0,0,0,0,-0.198513,5,,-63,-0.0289921,0,0,0,-1,-22,5,0.044702,,1233,128,1315,29417,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825655,8947635620,90290997055499281,5,525,0.558468,8.75,1314,327,,1,0,-1,0,-0.198513,7,,-57,-0.0265983,0,0,0,0,-22,5,0.0424227,,1708,128,1314,30974,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825672,8947635620,90290997055499281,5,542,0.629207,9.03333,1243,-7,-37.5,1,0,-1,0,-0.198513,7,6,14,-0.020093,0,0,0,1,-27,5,0.0393791,-0.00987925,1354,128,1243,31565,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825689,8947635620,90290997055499281,5,559,0.647532,9.31667,1938,738,31.6944,1,0,-1,0,-0.198513,8,6,328,-0.0117063,0,0,0,2,-21,5,0.0596271,-0.00907395,1803,128,1938,32502,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825704,8947635620,90290997055499281,5,574,0.650985,9.56667,1946,172,89.8013,1,0,-1,0,-0.198513,8,6,500,-0.00159799,0,0,0,2,-23,5,0.0587348,-0.00535041,1938,128,1946,33132,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825721,8947635620,90290997055499281,5,591,0.590217,9.85,1047,-307,-9.07895,1,0,-1,0,-0.198513,7,5,303,0.00170052,0,0,0,1,-23,5,0.0305203,-0.00594428,1921,128,1047,34305,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825739,8947635620,90290997055499281,5,609,0.564821,10.15,522,-1330,-227.442,1,0,-1,0,-0.198513,7,4,201,0.00375922,0,0,0,1,-35,5,0.0147158,-0.0143473,898,128,522,35472,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825756,8947635620,90290997055499281,5,625,0.585880,10.4167,904,-987,-126.755,1,0,-1,0,-0.198513,7,4,147,-0.00449311,0,0,0,3,-28,5,0.0247929,-0.0106984,564,128,904,36462,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825772,8947635620,90290997055499281,5,642,0.554218,10.7,684,-1237,-240.59,1,0,-1,0,-0.198513,7,3,167,-0.000284962,0,0,0,3,-27,5,0.0182917,-0.0144194,684,128,684,37394,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825789,8947635620,90290997055499281,5,659,0.584503,10.9833,794,-393,-208.918,1,0,-1,0,-0.198513,8,4,52,-0.00758421,0,0,0,4,-44,5,0.0204808,-0.0129184,717,128,794,38768,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825806,8947635620,90290997055499281,5,676,0.570319,11.2667,230,-672,-270.6,1,0,-1,0,-0.198513,8,4,-21,-0.0040016,0,0,0,3,-51,5,0.00574311,-0.0129369,324,128,230,40048,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825823,8947635620,90290997055499281,5,693,0.587436,11.55,794,41,-160.99,1,0,-1,0,-0.198513,9,5,-53,-0.0124295,0,0,0,1,-57,5,0.0191676,-0.0101387,561,128,794,41424,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825840,8947635620,90290997055499281,5,710,0.589802,11.8333,681,-78,-151.096,1,0,-1,0,-0.198513,9,5,31,-0.00679494,0,0,0,1,-58,5,0.0161294,-0.00883862,681,128,681,42221,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825857,8947635620,90290997055499281,5,726,0.588551,12.1,613,384,-147.148,1,0,-1,0,-0.198513,9,5,-78,-0.0109553,0,0,0,2,-60,5,0.014296,-0.00816187,719,128,613,42879,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825873,8947635620,90290997055499281,5,743,0.549951,12.3833,-42,-580,-353.55,2,0,-2,0,-0.198513,9,4,-399,-0.0170268,0,0,0,3,-64,5,-0.000919842,-0.0138076,-58,128,-42,45660,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825890,8947635620,90290997055499281,5,760,0.604118,12.6667,949,164,-120.397,2,0,-2,0,-0.198513,11,6,-349,-0.0250052,0,0,0,3,-69,4,0.0203208,-0.00765221,946,128,949,46701,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825907,8947635620,90290997055499281,5,776,0.596635,12.9333,929,248,-65.5446,2,0,-2,0,-0.198513,11,6,-515,-0.031572,0,0,0,3,-74,3,0.0195082,-0.00524567,1145,128,929,47621,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825924,8947635620,90290997055499281,5,793,0.618587,13.2167,1321,1343,4.76821,2,0,-2,0,-0.198513,11,6,-509,-0.0340659,0,0,0,1,-85,3,0.0266971,-0.0038281,1526,128,1321,49481,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825941,8947635620,90290997055499281,5,811,0.601938,13.5167,855,393,-116.623,2,0,-2,0,-0.198513,11,6,-677,-0.0353206,0,0,0,0,-92,3,0.0169223,-0.00632518,1150,128,855,50525,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825958,8947635620,90290997055499281,5,828,0.587991,13.8,1234,-8,-15.8416,2,1,-1,0,-0.198513,11,4,-503,-0.0314314,0,0,0,-1,-98,3,0.0238759,-0.00367264,931,128,1234,51684,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825975,8947635620,90290997055499281,5,844,0.605141,14.0667,1628,553,76.4901,2,1,-1,0,-0.198513,12,5,-227,-0.0242858,0,0,0,0,-102,3,0.0308848,-0.0016876,1732,128,1628,52712,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786825992,8947635620,90290997055499281,5,861,0.625709,14.35,2258,1086,63.5762,2,1,-1,0,-0.198513,13,5,-16,-0.0217857,0,0,0,1,-106,3,0.0418086,-0.0035401,1531,128,2258,54008,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826009,8947635620,90290997055499281,5,878,0.613407,14.6333,2066,1167,24.0391,2,1,-1,0,-0.198513,13,5,-131,-0.0240677,0,0,0,1,-109,3,0.0375855,-0.00413199,1994,128,2066,54968,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826025,8947635620,90290997055499281,5,895,0.636000,14.9167,1860,187,134.153,2,1,-1,0,-0.198513,13,6,-44,-0.0189209,0,0,0,2,-108,3,0.0335498,-0.000153383,1842,128,1860,55440,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826042,8947635620,90290997055499281,5,912,0.675571,15.2,2241,657,340.396,2,1,-1,0,-0.198513,13,6,23,-0.0200262,0,0,0,1,-113,3,0.039466,0.00490103,2256,128,2241,56783,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826059,8947635620,90290997055499281,5,928,0.659430,15.4667,2069,-189,236.2,2,1,-1,0,-0.198513,13,6,-98,-0.0225224,0,0,0,0,-118,3,0.0359745,0.00236119,2138,128,2069,57513,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826076,8947635620,90290997055499281,5,945,0.717316,15.75,2754,688,407.213,2,1,-1,0,-0.198513,14,7,-247,-0.0332806,0,0,0,1,-116,3,0.0465297,0.00555213,2743,128,2754,59188,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826093,8947635620,90290997055499281,5,962,0.713657,16.0333,3227,1035,481.782,2,2,0,0,-0.198513,14,6,-131,-0.0327031,0,0,0,0,-117,4,0.053005,0.00644044,2751,128,3227,60881,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826110,8947635620,90290997055499281,5,979,0.733569,16.3167,3766,1628,700.198,2,2,0,0,-0.198513,14,6,513,-0.0162854,0,0,0,-2,-113,4,0.0601944,0.0107824,3127,128,3766,62564,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826126,8947635620,90290997055499281,5,995,0.775336,16.5833,4707,2196,777.417,2,2,0,0,-0.198513,15,6,998,-0.00867034,0,0,0,1,-109,4,0.0741575,0.0109251,4653,128,4707,63473,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826143,8947635620,90290997055499281,5,1013,0.890107,16.8833,6634,3863,1178.81,2,2,0,0,-0.198513,18,9,1267,-0.0161338,0,0,0,3,-101,4,0.102175,0.0170387,5445,128,6634,64928,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826160,8947635620,90290997055499281,5,1029,0.921778,17.15,7321,4232,1282.87,2,2,0,0,-0.198513,19,10,1286,-0.0207142,0,0,0,4,-99,4,0.111749,0.0183733,6584,128,7321,65513,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826177,8947635620,90290997055499281,5,1046,0.942819,17.4333,8493,3993,1690.1,2,3,1,0,-0.198513,19,10,1631,-0.019884,0,0,0,6,-87,4,0.126578,0.0252471,7732,128,8493,67097,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826194,8947635620,90290997055499281,5,1063,0.938779,17.7167,8844,3399,1563.37,2,3,1,0,-0.198513,19,8,1505,-0.0267965,0,0,0,6,-84,4,0.129822,0.0216834,8517,128,8844,68124,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826211,8947635620,90290997055499281,5,1080,0.939961,18,8994,2410,1611.83,2,3,1,0,-0.198513,19,8,1385,-0.0315002,0,0,0,6,-84,4,0.129421,0.0220116,8846,128,8994,69494,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826227,8947635620,90290997055499281,5,1096,0.936627,18.2667,8792,1257,1470.88,2,3,1,0,-0.198513,19,8,1376,-0.0300535,0,0,0,6,-88,4,0.124702,0.0193098,9010,128,8792,70504,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826244,8947635620,90290997055499281,5,1113,0.936882,18.55,8810,293,1582.2,2,3,1,0,-0.198513,19,8,1612,-0.0234169,0,0,0,6,-88,4,0.123086,0.0210638,8775,128,8810,71576,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826261,8947635620,90290997055499281,5,1130,0.937915,18.8333,8726,19,1473.84,2,3,1,0,-0.198513,19,8,1793,-0.0169809,0,0,0,6,-88,4,0.119761,0.0188589,8524,128,8726,72862,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826278,8947635620,90290997055499281,5,1147,0.955376,19.1167,9771,813,1637.4,2,4,2,0,-0.198513,20,8,1816,-0.0234568,0,0,0,7,-94,4,0.131541,0.0203116,8619,128,9771,74281,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826294,8947635620,90290997055499281,5,1163,0.957619,19.3833,10339,1608,1601.25,2,4,2,0,-0.198513,21,8,1834,-0.0273171,0,0,0,7,-88,4,0.137259,0.0189449,9861,128,10339,75325,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826311,8947635620,90290997055499281,5,1180,0.958283,19.6667,10738,2215,1722.91,2,4,2,0,-0.198513,21,8,1911,-0.0278135,0,0,0,7,-82,4,0.14045,0.0204367,10622,128,10738,76454,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826328,8947635620,90290997055499281,5,1197,0.953477,19.95,9403,680,1498.61,2,4,2,0,-0.198513,21,8,1571,-0.0256395,0,0,0,7,-85,4,0.119684,0.0171128,10659,128,9403,78565,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826344,8947635620,90290997055499281,5,1213,0.949326,20.2167,9282,-489,1386.47,2,4,2,0,-0.198513,21,8,1414,-0.0292407,0,0,0,6,-87,4,0.117247,0.0152957,9347,128,9282,79166,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
1786826361,8947635620,90290997055499281,5,1230,0.954033,20.5,9629,-994,1484.01,2,4,2,0,-0.198513,22,9,1630,-0.0251975,0,0,0,7,-88,4,0.117649,0.0159691,10083,128,9629,81845,10220596,10223220,,,ens_03+ens_05+ens_07+ens_11+ens_13.pkl
